Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,0.281548301629,87,126,-54,25,-31,99,27,-79,-32,1,-30,63,-56,-41,18,-14,-3,-24,-12,78,-63,-72,56,-14,75,4,5,43,11,12,7,-59
RESOURCE_STALLS.ANY,r01a2:u,0.999906305412,8312221,8504020,9161506,5398875,919717,300726,291937,297609,282612,280662,275667,259544,259210,238935,219171,237221,211802,181704,186144,193263,193957,178241,198474,194899,201444,197697,202678,195632,203047,199265,201985,202088
RESOURCE_STALLS.RS,r04a2:u,0.999814726529,8285878,8444657,9005145,5217002,917485,298589,290070,291612,281160,272736,269999,256960,257506,235992,217677,231078,208237,187221,183889,190755,192225,175807,197317,190586,198349,195848,201788,193319,201047,197955,200270,199795
RESOURCE_STALLS.SB,r08a2:u,0.657268949609,16220,35883,-443,-130,-13,-262,-54,345,-1184,395,10,427,-361,763,-406,996,440,-6506,346,346,-721,219,-1127,1810,1136,59,-1121,170,-137,-154,-143,346
RESOURCE_STALLS.ROB,r10a2:u,0.667396625071,7545,18859,134755,146275,1659,1537,1336,4560,1832,5935,4163,1437,1362,1527,1228,3921,2145,377,1204,1579,1777,1630,1485,1669,1262,1122,1316,1542,1345,907,1212,1295
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r020001a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r020002a3:u,0.999934961324,19810652,19979877,20700085,16935998,12465608,11841944,11830984,11851881,11825649,11829309,11819343,11803835,11782798,11770539,11767190,11759567,11745248,11728338,11748378,11722551,11726554,11730699,11743656,11727762,11744891,11732180,11741831,11735301,11732783,11727727,11743762,11731910
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,0.97720463239,5456418,5412975,5597398,1594756,248265,292324,341010,322808,304801,319159,299895,304622,356024,300391,314938,310278,307425,261659,311009,212769,162052,310129,308709,303563,276900,246073,287264,281309,252994,333555,238368,229347
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r080008a3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.STALLS_L1D_PENDING,r0c000ca3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,0.071370224552,42942510,42960994,42987972,42991686,42983353,42985035,42984948,42987016,42981694,42954277,42984990,42981770,42973513,42985823,42985662,42980487,42985298,42984172,42984079,42412155,42984948,42820750,42983539,42986039,42915486,42978532,42986604,42921192,42983106,42892858,42986298,42985441
ITLB.ITLB_FLUSH,r01ae:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,0.897183060812,2283,2256,3062,1424,1418,1514,1437,1438,1471,1475,1482,1497,1409,1406,1328,1379,1336,1427,1397,1324,1455,1435,1430,1314,1334,1422,1349,1367,1392,1344,1359,1347
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,0.200504657143,8,11,2,2,4,5,0,3,5,2,7,3,9,6,7,4,-1,1,-1,2,14,1,3,1,5,0,3,6,10,-4,2,7
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,0.292191712388,1982,2480,1447,1641,1755,1662,1467,1739,1642,1722,1928,1652,1822,1727,1750,1761,1915,1772,1763,1777,1873,1672,1701,1713,1567,1606,1908,1864,1745,1747,1736,1778
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,0.255398851807,65783,65991,65782,65806,65883,65813,65783,65863,65802,65833,65904,65795,65798,65816,65809,65802,65856,65781,65778,65801,65826,65805,65804,65810,65775,65789,65810,65799,65804,65802,65778,65789
UOPS_EXECUTED.CORE,r02b1:u,0.72160680166,52475867,52499816,52451226,52447310,52445764,52445015,52444441,52449102,52440356,52445746,52445476,52446044,52450022,52443029,52447112,52444654,52440782,52444741,52436134,52437142,52438165,52447503,52448840,52448860,52453507,52444964,52445450,52444752,52443524,52446157,52441205,52450592
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,0.64168454869,83,201,14,16,3,24,9,20,11,23,22,14,13,10,24,24,4,8,12,29,7,19,8,8,9,6,9,8,8,13,7,30
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,0.2837228839,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,0,-1,0,-1,-1,0,0,0,-1,1,0,-1,0
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,0.68009585664,11,18,6,6,4,4,4,6,5,6,5,6,6,5,6,5,4,5,5,8,3,6,5,6,4,5,3,4,4,5,4,6
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,-0.198412038627,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,-0.0741653603623,2,0,2,2,2,1,0,1,3,1,1,1,1,2,2,2,2,2,2,0,1,1,2,1,2,2,3,2,2,3,1,3
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,0.198043432179,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,0.752271551882,10,12,4,3,4,4,3,2,3,3,4,2,2,3,3,2,3,3,2,1,3,3,3,3,2,3,2,3,3,2,2,3
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,0.505582676257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.DTLB_THREAD,r01bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,instructions:u,0.670519948031,44040050,44040051,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040047,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040047,44040048,44040048,44040047,44040048,44040048,44040048
INST_RETIRED.ALL,r01c0:u,0.670519948031,44040050,44040051,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040047,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040048,44040047,44040048,44040048,44040047,44040048,44040048,44040048
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOPS_RETIRED.ALL,r01c2:u,0.675846647287,54537386,54540275,54530024,54529693,54529544,54529935,54530170,54529966,54529699,54530496,54530424,54530619,54530069,54530369,54530023,54529935,54529719,54529809,54528917,54527739,54527308,54530319,54530182,54530876,54530300,54529407,54530083,54529798,54530057,54530546,54530568,54530081
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,0.640920157528,43002892,43006324,42995193,42995142,42995455,42996381,42996155,42995788,42996489,42995588,42995823,42996159,42995837,42996233,42995893,42995255,42996159,42996041,42994556,42993523,42994083,42995247,42996002,42995910,42995995,42996549,42995168,42996025,42995278,42996406,42995824,42995810
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,0.62363797539,14,66,1,6,3,-1,0,-1,1,0,0,1,1,1,0,1,1,0,0,2,1,2,0,1,1,0,0,1,1,2,0,1
MACHINE_CLEARS.SMC,r04c3:u,0.131839469309,87,209,74,81,96,118,120,105,120,107,113,111,108,109,109,92,118,107,67,34,38,85,123,118,119,135,99,113,89,120,116,108
MACHINE_CLEARS.MASKMOV,r20c3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,0.799004004713,6291441,6291439,6291438,6291438,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291438,6291437,6291438,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437
BR_INST_RETIRED.CONDITIONAL,r01c4:u,nan,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434
BR_INST_RETIRED.NEAR_CALL,r02c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,0.799004004713,6291441,6291439,6291438,6291438,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291438,6291437,6291438,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437,6291437
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,nan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,nan,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574,1048574
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,nan,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862,5242862
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,0.692067949034,2,3,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,0.0288367079669,32,26,-11,-1,-30,17,-9,40,2,4,-8,-1,-7,47,47,-13,-4,-12,10,1,26,19,49,27,-11,24,39,14,-17,-16,1,17
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,0.108993117723,29,29,-8,8,-14,16,2,30,-1,6,-7,-5,-5,43,33,-7,5,-3,12,11,21,14,35,22,-13,9,34,12,-12,-15,4,8
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,0.0288367079669,32,26,-11,-1,-30,17,-9,40,2,4,-8,-1,-7,47,47,-13,-4,-12,10,1,26,19,49,27,-11,24,39,14,-17,-16,1,17
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,-0.0899233479148,13,5,-12,-6,-31,10,-11,30,-1,0,-13,-4,-7,34,39,-14,-10,-14,3,-4,18,11,38,21,-12,21,31,8,-19,-15,-2,11
FP_ASSIST.X87_OUTPUT,r02ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,0.62719901705,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,0.73487972891,20,29,7,4,4,2,9,2,5,4,5,2,1,4,2,2,5,3,8,2,3,2,2,1,2,2,2,2,5,7,2,2
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,0.78061273312,10486028,10486019,10485795,10485782,10485753,10485751,10485790,10485766,10485753,10485767,10485757,10485756,10485766,10485746,10485755,10485758,10485776,10485757,10485763,10485764,10485756,10485752,10485753,10485763,10485740,10485763,10485760,10485770,10485744,10485776,10485770,10485761
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,nan,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,-0.46314639763,10484647,10483795,10473997,10484847,10484301,10482514,10483154,10483548,10483903,10483806,10483827,10483987,10483920,10483737,10483859,10483455,10483567,10483729,10483465,10483655,10483539,10483683,10483985,10483417,10483910,10483498,10483700,10483893,10484002,10483784,10483960,10483925
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,-0.576073203837,431,766,3,-4,30,632,593,719,651,679,740,668,704,754,692,717,750,706,842,823,971,1059,792,852,777,1077,941,822,760,800,744,759
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,0.216094906574,14,-8,20,-3,-7,-2,-2,-9,12,8,8,10,3,7,12,-5,-4,7,-15,-10,14,-3,2,13,-2,-1,-15,11,10,2,-8,-20
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,-0.356083345715,710,1117,77,34,62,631,650,735,684,684,791,690,708,777,733,719,797,729,899,812,1171,1154,843,877,794,1065,1070,855,823,814,767,803
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,0.75611716277,297,350,71,33,36,41,48,31,31,30,44,36,13,46,36,26,46,34,40,23,60,28,51,34,40,39,34,29,40,32,36,43
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,0.707600512691,189,245,32,28,37,32,37,33,10,14,24,15,7,27,14,25,42,18,44,27,35,24,36,13,30,28,41,10,19,21,35,51
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,0.517739601942,703,1172,11833,661,1575,2069,1924,1258,1401,1173,1225,902,1105,1211,1159,1543,1417,1348,1308,1190,1223,973,961,1409,1053,1119,1097,985,1089,1054,1061,1011
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0.714173378441,5,6,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0.151463714981,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0.358790794033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,0.151410908117,11,-15,17,3,4,4,9,7,2,-2,3,5,8,10,1,3,-14,5,-7,6,7,2,6,-10,-4,7,-1,3,-2,-8,-11,2
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,0.666703065179,184,248,18,23,25,18,21,15,30,43,20,30,18,11,24,23,47,20,36,29,39,34,28,43,29,16,35,21,15,38,45,22
BACLEARS.ANY,r1fe6:u,0.194697197213,8,19,7,4,8,7,-1,3,8,10,4,8,15,5,5,6,4,7,3,15,5,8,5,13,8,13,7,6,9,12,12,7
L2_TRANS.DEMAND_DATA_RD,r01f0:u,0.00808151409342,1479,1957,2052,1353,1507,1418,1658,1743,1673,1690,1784,1697,1701,1768,1698,1705,1805,1671,1875,1729,1811,1909,1777,1872,1790,1962,1987,1836,1719,1806,1719,1743
L2_TRANS.RFO,r02f0:u,0.528905557129,65557,65645,65528,65559,65546,65543,65547,65535,65540,65542,65536,65536,65538,65534,65532,65530,65551,65541,65557,65542,65528,65529,65521,65541,65552,65547,65524,65538,65526,65554,65533,65535
L2_TRANS.CODE_RD,r04f0:u,0.341373423323,16,18,0,16,-6,0,-4,-5,4,10,12,11,6,4,6,13,12,4,11,4,-1,4,4,1,4,6,-3,4,4,12,12,5
L2_TRANS.ALL_PF,r08f0:u,0.205472887589,130446,131849,131228,130904,131082,131119,131294,131075,131093,131065,130995,131006,130924,130885,131041,130910,131222,130848,130935,131022,130946,130883,131030,130997,131007,131006,130931,131027,130931,131035,131056,130974
L2_TRANS.L1D_WB,r10f0:u,-0.514196747157,65335,64371,65533,65301,65565,65562,65317,65548,65308,65437,65502,65466,65513,65452,65489,65446,65341,65501,65295,65509,65513,65456,65485,65474,65442,65410,65509,65409,65515,65390,65429,65401
L2_TRANS.L2_FILL,r20f0:u,0.420168295673,131426,132032,131284,131329,131345,131488,131368,131556,131361,131359,131409,131365,131328,131363,131317,131333,131425,131342,131368,131331,131390,131323,131351,131366,131402,131332,131316,131322,131335,131403,131371,131304
L2_TRANS.L2_WB,r40f0:u,-0.425653973146,63675,60021,65078,64793,64856,64918,64884,64447,64942,64975,64832,64901,65022,64972,65208,64970,64655,64729,61031,64867,64566,65085,64912,64971,64595,64919,65018,65003,64854,64365,64700,64971
L2_TRANS.ALL_REQUESTS,r80f0:u,0.70055085266,584792,595134,549515,546960,553179,550063,547578,550891,545993,549013,548863,546605,549364,547256,543195,545514,547995,538539,534226,553199,553245,545414,548185,547856,547204,543400,544811,546000,544863,548897,549164,547308
L2_LINES_IN.I,r01f1:u,0.736590348347,26,23,3,2,2,2,2,1,1,2,2,0,3,2,1,2,3,2,1,2,3,2,2,2,2,0,2,1,2,1,2,2
L2_LINES_IN.S,r02f1:u,-0.389322066875,72,59,46,37,38,81,43,110,114,114,108,53,49,20,85,95,76,88,109,68,90,99,133,93,105,123,109,105,115,104,117,51
L2_LINES_IN.E,r04f1:u,0.51801153224,131382,132893,131243,131295,131288,131305,131268,131221,131239,131483,131264,131500,131264,131311,131197,131270,131262,131257,131247,131308,131300,131228,131215,131270,131238,131211,131293,131181,131195,131293,131299,131287
L2_LINES_IN.ALL,r07f1:u,0.496459312707,131487,132976,131292,131337,131329,131387,131313,131333,131355,131599,131374,131556,131316,131333,131284,131369,131341,131348,131360,131378,131391,131330,131350,131365,131346,131339,131405,131288,131313,131400,131419,131340
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,0.786649752846,2708,4250,2501,1596,1509,1528,1516,1503,1550,1964,1517,1964,1415,1494,1370,1633,1589,1610,1664,1658,1749,1432,1610,1576,1505,1578,1735,1361,1459,1721,1830,1499
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,0.044892585399,1683,1035,1906,1502,1474,1480,1507,1544,1536,1529,1526,1564,1492,1558,1524,1533,1624,1597,1612,1557,1480,1529,1448,1457,1519,1559,1448,1506,1577,1519,1541,1550
