Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,26372673,26612512,26761857,26490628,26358467,25932182,25915497,25939706,25874697,25866325,25976910,25932544,26115222,25895425,25977966,25863294,25949490,25904747,25940745,26075329,25990486,26087004,25967254,25887482,25900182,26031418,25867844,25834418,25870494,25848071,26090858,26011514
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,8535745,8535768,8535577,8535688,8535876,8536150,8535422,8536290,8535967,8535414,8536011,8535535,8535615,8534970,8535180,8535486,8535098,8536212,8536344,8535882,8535941,8535493,8536061,8535868,8536252,8536399,8535903,8536172,8536338,8535536,8535679,8536046
RESOURCE_STALLS.ANY,r01a2:u,1550534,1932811,2188930,1667340,1391004,1047055,849656,850062,856882,851614,850977,858152,844627,851074,850305,849527,850755,846962,851754,839666,843218,847001,849147,855489,854166,855592,857081,858960,854485,862669,853175,854137
RESOURCE_STALLS.RS,r04a2:u,1498632,1894474,2152369,1631112,1369771,1026550,827169,826339,835562,829699,828690,830299,818661,828128,828100,827870,828904,825876,830298,817048,821657,822816,827399,832724,831280,831735,834946,833266,830050,838160,831499,829947
RESOURCE_STALLS.SB,r08a2:u,5117,3161,7589,3841,2576,2626,3178,3519,2408,2191,2725,8047,6173,2666,2700,2434,2693,2276,2359,2837,3160,4429,2594,3426,3007,5140,3141,5286,5955,4868,2904,3098
RESOURCE_STALLS.ROB,r10a2:u,25582,19404,13812,16355,5694,5602,6791,6934,6174,6741,7264,6752,6907,7572,6428,6553,6990,6381,6532,6880,6106,6957,6590,6288,6819,6068,5836,7000,6064,6228,6038,7130
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r020001a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r020002a3:u,38953979,39321840,39573552,39065693,38774004,38435104,38252295,38265520,38251053,38257374,38254517,38254728,38248556,38250066,38253734,38244088,38249067,38251224,38250590,38254411,38241885,38251091,38248183,38259905,38253530,38242573,38254516,38251784,38244108,38250842,38243080,38252073
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,3995545,3925119,3924085,4134976,3915336,3732986,3650664,3804128,3795200,3815322,3859863,3826327,3642112,3680726,3665411,3716996,3657363,3711464,3829945,3791617,3714694,3731791,3715517,3789885,3744347,3810052,3919134,3822496,3768439,3652608,3666125,3659878
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r080008a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLE_ACTIVITY.STALLS_L1D_PENDING,r0c000ca3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,37718882,37713024,37717699,37713952,37719292,37716865,37715331,37716433,37721089,37714615,37715631,37719279,37719173,37718535,37721563,37719346,37715275,37719788,37717038,37713165,37722977,37015719,37718858,37718043,37715186,37717245,37717204,37716613,37716714,37718452,37719628,37717015
ITLB.ITLB_FLUSH,r01ae:u,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,3639,3596,3599,3811,3812,3691,3699,3785,3766,3772,3718,3668,3588,3624,3632,3696,3596,3760,3740,3736,3714,3676,3722,3735,3840,3713,3760,3694,3575,3530,3743,3735
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1556,1562,1534,1483,1535,1560,1543,1531,1499,1536,1483,1559,1554,1431,1490,1560,1557,1551,1554,1529,1490,1519,1555,1554,1550,1495,1534,1557,1454,1507,1539,1535
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,3157,3188,3419,3081,3293,3403,3463,3104,3209,3167,3120,3312,3234,3134,3215,3449,3552,3435,3247,3269,3130,3133,3346,3419,3269,3229,3268,3190,3096,3233,3212,3236
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,68620,68648,68627,68557,68622,68613,68601,68582,68578,68641,68551,68602,68590,68545,68577,68620,68581,68626,68647,68610,68626,68612,68643,68651,68615,68585,68626,68623,68604,68585,68626,68606
UOPS_EXECUTED.CORE,r02b1:u,134608326,134624144,134628703,134611820,134603141,134654359,134671831,134675406,134592259,134623108,134606387,134605575,134610813,134587577,134630940,134649841,134660659,134675906,134651250,134595424,134652254,134608138,134637689,134688383,134667989,134628112,134610077,134594940,134634051,134613830,134642817,134598933
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,3916,3930,3968,3971,3925,3898,3877,3890,3882,3895,3926,3882,3896,3899,3894,3888,3904,3902,3896,3889,3902,3917,3897,3882,3891,3897,3883,3881,3927,3904,3922,3914
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,302,302,312,306,302,305,306,306,306,301,308,307,304,305,307,302,298,304,303,302,304,310,302,304,302,310,303,302,309,302,304,302
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,103,101,106,100,105,104,103,100,95,107,99,100,105,98,102,103,98,103,100,102,90,110,96,97,105,112,102,98,98,102,103,102
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,19,19,19,21,19,18,19,20,20,20,21,19,21,20,19,20,19,19,20,19,19,20,20,22,21,20,21,19,20,20,20,20
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,48,62,62,61,57,67,59,69,68,59,61,56,62,63,70,64,66,69,62,62,67,66,72,69,70,65,54,60,64,61,49,63
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,18,18,19,17,18,19,18,18,20,18,18,17,17,18,20,19,17,18,18,18,19,18,18,18,17,19,20,18,18,18,17,17
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,5,7,6,6,6,8,5,4,4,5,6,7,7,7,6,6,7,6,7,5,5,5,5,6,7,7,6,6,7,8,7,8
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,4,5,4,4,4,2,3,4,5,4,4,4,4,4,3,3,5,3,5,4,4,4,4,4,4,3,4,4,4,4,4,4
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643
INST_RETIRED.ANY_P,instructions:u,100790159,100790159,100790158,100790159,100790158,100790158,100790159,100790158,100790158,100790159,100790180,100790180,100790180,100790179,100790179,100790179,100790179,100790180,100790180,100790180,100790179,100790179,100790179,100790179,100790178,100790179,100790180,100790180,100790180,100790180,100790179,100790180
INST_RETIRED.ALL,r01c0:u,100790159,100790159,100790158,100790159,100790158,100790158,100790159,100790158,100790158,100790159,100790180,100790180,100790180,100790179,100790179,100790179,100790179,100790180,100790180,100790180,100790179,100790179,100790179,100790179,100790178,100790179,100790180,100790180,100790180,100790180,100790179,100790180
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643
UOPS_RETIRED.ALL,r01c2:u,140768373,140766091,140768495,140767112,140765411,140766293,140765613,140766831,140766469,140767713,140767064,140766227,140766865,140766314,140766692,140767137,140768522,140767770,140766850,140765362,140765420,140765580,140765908,140766141,140765622,140766283,140767341,140768166,140764690,140766822,140767514,140767689
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,116619986,116619992,116621246,116619456,116618811,116620274,116621171,116620212,116621845,116619660,116624283,116619853,116620039,116622164,116621162,116620710,116619181,116619464,116619298,116619240,116618983,116620213,116619959,116620928,116621493,116619705,116620902,116620060,116621019,116621227,116620456,116621050
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,18,17,22,18,17,22,15,20,22,16,24,17,17,28,32,14,16,18,16,15,14,19,16,17,19,17,17,22,21,22,21,24
MACHINE_CLEARS.SMC,r04c3:u,17,22,21,16,6,20,10,15,26,14,133,17,21,35,22,20,14,14,16,10,9,13,16,33,20,18,18,28,14,27,17,16
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,23103662,23103663,23103662,23103662,23103663,23103663,23103663,23103662,23103662,23103662,23103668,23103668,23103669,23103669,23103669,23103668,23103668,23103668,23103669,23103668,23103668,23103668,23103668,23103668,23103669,23103668,23103668,23103668,23103668,23103668,23103669,23103669
BR_INST_RETIRED.CONDITIONAL,r01c4:u,15759455,15759455,15759455,15759455,15759455,15759455,15759455,15759455,15759455,15759455,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461,15759461
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,23103662,23103663,23103662,23103662,23103663,23103663,23103663,23103662,23103662,23103662,23103668,23103668,23103669,23103669,23103669,23103668,23103668,23103668,23103669,23103668,23103668,23103668,23103668,23103668,23103669,23103668,23103668,23103668,23103668,23103668,23103669,23103669
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,7322901,7322903,7322903,7322903,7322903,7322903,7322903,7322903,7322903,7322903,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908,7322908
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,15780090,15780088,15780088,15780088,15780088,15780088,15780088,15780088,15780088,15780088,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089,15780089
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,671,672,671,671,672,671,671,671,671,671,672,671,672,671,672,671,672,671,671,672,671,671,672,671,672,672,672,672,672,671,671,671
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,36956,36728,36901,36700,36814,36958,36430,37004,36832,36759,36579,36892,36945,36816,37010,36886,36856,36960,37030,36940,36982,36911,37077,36978,36930,36765,36902,36915,36842,37096,36698,37035
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36821,36649,36742,36571,36688,36802,36375,36829,36742,36605,36491,36766,36781,36698,36824,36684,36725,36792,36796,36829,36793,36743,36827,36786,36719,36638,36777,36756,36678,36831,36624,36804
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,36956,36728,36901,36700,36814,36958,36430,37004,36832,36759,36579,36892,36945,36816,37010,36886,36856,36960,37030,36940,36982,36911,37077,36978,36930,36765,36902,36915,36842,37096,36698,37035
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35402,35203,35360,35180,35280,35411,34972,35447,35301,35242,35085,35354,35395,35292,35453,35364,35316,35406,35469,35381,35419,35366,35517,35416,35390,35241,35342,35369,35318,35544,35190,35500
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,135,135,137,136,136,136,137,136,136,135,135,136,135,137,134,136,137,136,135,135,134,134,137,136,136,136,137,134,135,135,138,135
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,536,536,536,535,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,31498901,31499019,31499005,31499056,31499040,31498972,31499022,31498968,31498925,31498925,31498986,31499004,31499046,31499002,31499005,31498960,31499014,31498930,31499024,31499029,31498986,31498993,31498961,31498975,31498977,31498935,31498918,31498947,31499014,31499007,31499012,31499063
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938,12594938
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,31490374,31491097,31491198,31490819,31490445,31489929,31488498,31488212,31488288,31489008,31488737,31489130,31489188,31489223,31488407,31488029,31488688,31489187,31488859,31488614,31489025,31488725,31487975,31488127,31488633,31488390,31488863,31489043,31488715,31488770,31488603,31488761
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,1310,999,988,617,705,1056,1413,1371,1435,1454,1431,1447,1435,1453,1434,1428,1467,1503,1498,1588,1461,1547,2046,1890,1588,1448,1500,1496,1501,1504,1571,1546
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,679,708,667,705,653,715,630,667,680,628,620,670,663,658,648,640,719,700,656,685,670,711,720,608,640,646,626,682,615,627,619,667
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,2667,2425,2371,2012,2064,2391,2758,2742,2755,2834,2825,2844,2827,2780,2811,2830,2769,2886,2842,2996,2798,2913,3371,3266,2879,2786,2805,2867,2862,2871,2843,2909
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,1401,1359,1398,1413,1324,1316,1346,1350,1308,1377,1385,1378,1353,1339,1386,1357,1334,1386,1408,1371,1320,1337,1323,1304,1318,1291,1340,1383,1400,1374,1314,1360
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,652,598,667,635,623,559,639,630,591,653,701,648,632,624,669,659,576,627,682,627,604,579,554,658,641,620,664,636,712,677,651,635
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,5333,4882,4778,5254,5498,5871,6914,7469,7570,6727,6768,6501,6299,6060,6849,7531,6897,6768,6295,6374,6370,6461,6817,7032,6684,7396,6749,6723,6443,6554,6786,6623
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,1,1,0,0,0,1,0,0,1,5,0,1,6,35,0,0,0,1,0,0,0,0,0,5,40,1,2,3,1,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0,0,1,2,1,2,0,0,0,2,0,0,2,1,1,0,1,2,0,2,2,1,0,1,1,1,2,2,2,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,1,0,0,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,655,640,720,604,629,663,700,629,633,630,605,603,617,660,658,625,655,656,639,656,643,681,627,633,644,667,677,646,634,693,588,631
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,656,648,639,681,651,620,618,693,671,655,673,692,678,658,658,687,650,618,624,608,637,602,653,655,684,694,637,652,683,619,731,679
BACLEARS.ANY,r1fe6:u,1105,1128,1134,1100,1112,1111,1118,1144,1150,1110,1135,1130,1134,1115,1138,1132,1116,1112,1093,1113,1127,1110,1109,1107,1127,1109,1104,1118,1107,1114,1135,1125
L2_TRANS.DEMAND_DATA_RD,r01f0:u,3423,3186,3180,3310,3370,3437,3556,3508,3538,3592,3572,3576,3603,3557,3595,3605,3579,3598,3562,3718,3573,3678,4175,4078,3716,3613,3639,3607,3672,3664,3680,3750
L2_TRANS.RFO,r02f0:u,98616,98634,98644,98610,98645,98667,98608,98604,98658,98609,98613,98603,98614,98614,98652,98645,98617,98626,98619,98610,98636,98612,98609,98635,98629,98623,98643,98638,98613,98602,98659,98629
L2_TRANS.CODE_RD,r04f0:u,2284,2307,2146,2270,2234,2303,2302,2281,2257,2270,2243,2239,2278,2291,2281,2201,2318,2296,2197,2167,2273,2111,2309,2300,2265,2218,2170,2255,2299,2282,2280,2301
L2_TRANS.ALL_PF,r08f0:u,164439,164761,164634,164638,164619,164656,164723,164765,164804,164846,164622,164582,164525,164632,164690,164711,164583,164884,164634,164754,164685,164566,164529,164728,164682,164725,164642,164551,164659,164750,164658,164732
L2_TRANS.L1D_WB,r10f0:u,101352,103411,101735,101499,101755,101449,101402,101416,102014,101449,101404,101466,101199,101390,101739,102053,101597,101911,101916,101583,101882,101436,101419,101443,101798,101585,101466,101530,101643,101506,101803,101504
L2_TRANS.L2_FILL,r20f0:u,168518,168536,168596,168546,168678,168524,168439,168588,168566,168591,168479,168511,168548,168548,168544,168607,168586,168601,168428,168463,168590,168592,168655,168531,168583,168686,168642,168611,168594,168617,168549,168660
L2_TRANS.L2_WB,r40f0:u,99149,98667,98901,99547,99172,98642,99034,99576,99056,99150,97898,97596,99597,99464,98787,99369,99236,98846,99611,99423,98643,98455,99079,98570,98649,98124,97953,98635,99024,99045,98065,99200
L2_TRANS.ALL_REQUESTS,r80f0:u,733933,727734,718894,723105,728032,727617,722963,733631,728980,723802,730733,731071,731932,727305,721542,722898,723117,721708,723374,724864,729517,727821,746147,725334,726693,726303,730320,730921,735955,733357,726352,723649
L2_LINES_IN.I,r01f1:u,17,12,12,11,12,17,13,15,12,15,13,14,15,14,11,10,12,10,13,12,16,15,21,12,12,14,12,11,15,17,11,11
L2_LINES_IN.S,r02f1:u,1538,1511,1507,1470,1528,1493,1555,1527,1497,1540,1547,1469,1502,1690,1497,1519,1504,1517,1429,1547,1532,1777,1526,1513,1551,1520,1537,1501,1527,1498,1530,1530
L2_LINES_IN.E,r04f1:u,167023,167235,167126,167034,167112,167221,167047,167034,167082,167116,167115,167045,167030,166725,167063,167030,167003,167063,166974,167045,167072,166846,167060,167077,167025,167072,167061,167117,167111,167064,167073,167172
L2_LINES_IN.ALL,r07f1:u,168579,168759,168640,168520,168655,168734,168620,168573,168594,168672,168676,168525,168542,168426,168572,168563,168517,168591,168418,168605,168623,168636,168596,168606,168588,168606,168611,168633,168651,168573,168612,168714
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,5253,5130,5021,4954,4973,4880,5112,4901,5040,5228,5225,5056,4912,4866,4896,4948,4854,4867,4709,5128,5245,5003,5051,5066,4971,4990,5161,4922,4993,4945,4971,4996
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,3480,3466,3414,3510,3358,3388,3430,3423,3585,3376,3409,3197,3412,3450,3318,3368,3491,3469,3562,3383,3406,3600,3276,3433,3284,3569,3424,3423,3290,3285,3294,3281
