Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,18523305,18520652,18523174,18524818,18526349,18524712,18526640,18528172,18526517,18527926,18521192,18525099,18525711,18522596,18519719,18444975,18519440,18476797,18518879,18398535,18516736,18467102,18518697,18386377,18516664,18468422,18520854,18457384,18517098,18483477,18516884,18424293
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,11193874,11205068,11188342,11193548,11209608,11193818,11198413,11194656,11188939,11186965,11188690,11186020,11184486,11186055,11192256,11187750,11193843,11189671,11194443,11195994,11196600,11191579,11194715,11195146,11195973,11192674,11196450,11193277,11194688,11194588,11193696,11192490
RESOURCE_STALLS.ANY,r01a2:u,7742004,9421156,7904041,8200556,6340525,6453351,4843605,4038458,3177498,2948554,2103247,1941753,1472334,1677716,1277056,1968628,1283234,1840977,1233797,1945124,1214653,1809971,1303626,2010856,1286132,1819120,1333140,2036834,1348074,1773694,1372936,2007736
RESOURCE_STALLS.RS,r04a2:u,7685746,9343502,7875300,8179800,6312923,6435861,4824417,3982573,3106315,2841241,1978267,1654907,1307077,1340121,1087767,1193963,1099542,1154928,1052216,845395,1041147,1129162,1118465,780701,1098377,1126477,1143788,869306,1142516,1053583,1154024,967350
RESOURCE_STALLS.SB,r08a2:u,45035,71239,12111,6047,9905,2430,3671,62888,67828,128355,119343,284438,160066,332195,177124,832607,173039,706252,173013,1156785,166181,696526,173976,1275031,177468,714187,178284,1204793,197380,736668,213956,1088378
RESOURCE_STALLS.ROB,r10a2:u,3278,2637,3440,2786,3794,2371,2722,3321,4260,2603,1932,3317,2786,2651,2562,3091,2794,3672,1959,2953,1639,4919,3743,2034,3286,4806,3342,3398,3028,3137,3461,3481
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,400798,286365,302204,430398,291573,322751,260141,331171,350854,318375,319427,339223,307294,344832,363636,306677,285281,301012,392123,284340,302421,420644,447227,387905,393648,512864,476780,575707,499861,541709,528186,498092
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,77194413,80379529,77460957,78138574,74307499,74603344,71361296,69818022,68051002,67597245,65942139,65547504,64629831,65048403,64306581,65621118,64150452,65118599,64139740,65146571,64061442,64834904,64149785,65220325,64113635,64918559,64170483,65376495,64250084,64941074,64299316,65267383
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,17041460,22661613,17669222,19997019,13689963,14965422,10849062,9797942,8271300,8473731,7319886,7677608,7183692,7924659,7322306,7985171,7111006,7825224,7562274,7861824,7178009,8017834,7568757,8095156,7323892,8385451,7587387,8609657,7668451,8569636,7792949,8307191
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,9474926,9459928,9475889,9495792,9517363,9495886,9518432,9536479,9538033,9535222,9536324,9536796,9537750,9537059,9536320,9535764,9537937,9535772,9537392,9531460,9535987,9535878,9536232,9536347,9534458,9535367,9535890,9535203,9534237,9535542,9534989,9534894
ITLB.ITLB_FLUSH,r01ae:u,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,4972,4782,4731,4971,4795,4982,4756,4799,4947,5096,4950,5234,5185,5088,5351,4951,5071,5118,4909,5147,4588,5806,5771,5764,5765,6622,6815,6872,6936,6638,6891,6756
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1546,1516,1554,1602,1472,1567,1541,1406,1534,1525,1484,1554,1566,1540,1561,1554,1574,1523,1528,1554,1590,1489,1428,1422,1540,1560,1468,1575,1538,1489,1565,1476
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,383,614,484,461,446,473,414,400,453,427,497,391,471,567,475,312,412,380,431,355,482,324,504,490,498,232,516,312,490,221,455,356
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,68410,68583,68433,68420,68422,68383,68412,68339,68413,68408,68435,68377,68409,68445,68370,68406,68375,68398,68407,68419,68430,68394,68428,68489,68463,68348,68459,68408,68495,68333,68507,68468
UOPS_EXECUTED.CORE,r02b1:u,111942234,111936197,111945306,111977666,112003574,111981502,112006442,112031744,112042863,112035381,112045474,112058663,112057951,112057215,112062284,112073188,112062193,112070260,112060896,112075271,112060011,112070703,112069640,112074314,112062096,112080898,112065968,112085455,112058823,112081356,112069211,112068076
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,18710,18976,18744,17776,18150,18253,17928,16988,17384,17479,17122,16499,16799,17017,17022,16866,16492,17123,16681,16827,16559,16915,16929,17105,16585,17121,16985,17028,16887,17011,17052,16930
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,348,349,340,349,352,348,354,349,350,350,347,351,350,347,351,349,347,352,347,352,350,346,352,346,348,351,345,352,352,345,348,354
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,344,333,346,348,337,345,328,330,337,328,342,332,345,351,339,371,362,420,362,387,365,419,382,412,359,403,375,415,415,427,418,388
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,15,12,16,15,14,16,16,16,15,13,16,14,17,13,17,14,14,20,16,15,17,16,20,16,14,18,15,16,20,13,13,15
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,95,99,94,102,95,101,96,98,109,92,109,98,92,96,95,103,96,102,96,96,97,99,96,94,94,107,112,97,106,100,104,104
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,20,18,18,19,20,19,18,17,16,18,19,17,17,25,20,16,16,18,17,18,21,16,18,19,17,17,22,17,20,22,19,18
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,11,13,20,11,23,14,30,14,18,5,11,13,18,16,12,11,22,6,9,6,18,22,18,18,11,21,11,23,18,6,20,12
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,1,1,3,1,1,2,2,2,2,1,1,2,3,1,1,2,2,2,2,1,1,2,2,3,1,2,1,4,1,3,1,1
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
INST_RETIRED.ANY_P,instructions:u,73006760,73006760,73006759,73006760,73006759,73006760,73006760,73006760,73006759,73006759,73006780,73006780,73006778,73006780,73006778,73006779,73006778,73006779,73006778,73006778,73006780,73006779,73006778,73006779,73006778,73006778,73006780,73006781,73006779,73006779,73006778,73006779
INST_RETIRED.ALL,r01c0:u,73006760,73006760,73006759,73006760,73006759,73006760,73006760,73006760,73006759,73006759,73006780,73006780,73006778,73006780,73006778,73006779,73006778,73006779,73006778,73006778,73006780,73006779,73006778,73006779,73006778,73006778,73006780,73006781,73006779,73006779,73006778,73006779
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
UOPS_RETIRED.ALL,r01c2:u,113662065,113660318,113658752,113661445,113660756,113660410,113661555,113659160,113660912,113660149,113661037,113659017,113658640,113658973,113661577,113660159,113661677,113658602,113659912,113660327,113660848,113661005,113657914,113660818,113659879,113661447,113662184,113660337,113660402,113661833,113660521,113661586
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,90036282,90034586,90033063,90035687,90035015,90034680,90035791,90033459,90035168,90034419,90035286,90033318,90032948,90033275,90035810,90034430,90035905,90032917,90034187,90034589,90035096,90035252,90032241,90035079,90034156,90035680,90036433,90034603,90034667,90036098,90034783,90035851
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,446,440,485,466,469,454,484,445,453,444,440,438,422,441,453,443,440,441,452,442,435,436,455,438,448,440,419,438,453,426,434,440
MACHINE_CLEARS.SMC,r04c3:u,3,13,10,7,9,17,12,16,13,9,5,12,3,12,8,7,7,11,8,12,9,10,5,11,9,6,70,8,6,58,29,31
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,17076358,17076358,17076358,17076358,17076358,17076358,17076357,17076358,17076358,17076358,17076364,17076363,17076363,17076363,17076365,17076364,17076364,17076364,17076363,17076364,17076364,17076364,17076365,17076365,17076364,17076363,17076363,17076364,17076363,17076364,17076364,17076364
BR_INST_RETIRED.CONDITIONAL,r01c4:u,9730227,9730227,9730227,9730227,9730227,9730227,9730227,9730227,9730227,9730227,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233,9730233
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854,3146854
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,17076359,17076358,17076358,17076358,17076358,17076359,17076358,17076357,17076359,17076359,17076365,17076364,17076364,17076363,17076364,17076364,17076363,17076365,17076364,17076363,17076363,17076364,17076363,17076363,17076364,17076363,17076367,17076364,17076363,17076363,17076364,17076363
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850,3146850
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,6274400,6274402,6274402,6274402,6274402,6274402,6274402,6274402,6274402,6274402,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405,6274405
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,10799752,10799750,10799750,10799750,10799750,10799750,10799750,10799750,10799750,10799750,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753,10799753
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,2206,2206,2206,2206,2206,2208,2205,2206,2205,2206,2206,2206,2206,2206,2205,2205,2205,2206,2205,2207,2206,2206,2206,2205,2206,2205,2206,2206,2205,2206,2206,2206
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,36937,36543,36787,36852,36695,36887,36683,36535,36770,36816,36424,36826,36968,36591,36643,36986,36828,36858,36629,36939,36976,36879,36935,37014,36670,36923,36819,37018,36720,36919,36784,36743
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36766,36624,36831,36575,36682,36643,36288,36651,36535,36716,36328,36708,36793,36458,36790,36590,36778,36824,36606,36650,36607,36828,36639,36839,36601,36748,36802,36677,36502,36731,36556,36469
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,36900,36744,36981,36685,36809,36763,36364,36772,36640,36851,36416,36834,36932,36551,36926,36713,36912,36961,36725,36777,36719,36998,36761,36978,36730,36889,36943,36804,36599,36865,36678,36569
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35316,35197,35373,35146,35255,35198,34909,35214,35099,35268,34922,35265,35348,35046,35332,35174,35353,35378,35177,35232,35171,35420,35208,35389,35188,35313,35356,35241,35085,35297,35142,35048
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,135,134,133,138,135,134,134,135,135,133,142,135,134,135,134,134,135,139,135,134,135,134,134,135,136,141,135,137,136,135,134,136
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,2071,2071,2071,2073,2071,2071,2071,2071,2071,2071,2073,2071,2071,2071,2071,2072,2071,2073,2071,2071,2071,2071,2071,2071,2071,2073,2071,2071,2071,2071,2071,2071
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072,131072
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216,0,393216,0,393216,0,393216,0,393216,0,393216,0,393210,0,393210,0,393216
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,23637750,23637794,23637874,23637739,23637886,23637832,23637816,23637770,23637771,23637833,23637751,23637725,23637822,23637827,23637757,23637725,23637788,23637801,23637789,23637772,23637794,23637829,23637744,23637870,23637739,23637763,23637752,23637843,23637794,23637790,23637801,23637808
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360,14692360
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,23625243,23625182,23622135,23624464,23624069,23624958,23621931,23621364,23624190,23622708,23620302,23622855,23616394,23615822,23620739,23375906,23613707,23374227,23601237,23478056,23601491,23428647,23604796,23519815,23606891,23424857,23601712,23509374,23585770,23462347,23555806,23528123
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,521,510,509,510,483,510,515,500,511,509,499,499,679,609,799,6134,2019,37746,3023,21968,2401,28076,1700,13380,1302,26500,1490,12455,3349,18936,7166,12472
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,1791,1768,1897,1725,1695,1766,1834,1636,1835,1884,1691,1823,1712,1821,1949,3420,1990,2603,1821,2178,1869,2334,1892,2139,1975,2209,2045,2041,2047,2166,2016,1984
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,3402,3404,3308,3373,3341,3298,3255,3281,3307,3350,3332,3352,3464,3438,3645,10902,4999,41238,5713,24727,5308,31490,4656,17310,4056,29312,4504,16043,6275,22554,10020,15408
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,2884,2899,2802,2851,2864,2783,2756,2781,2792,2852,2805,2809,2787,2812,2792,4899,2920,4322,2859,3152,2854,3351,2937,3366,2846,3419,2979,3374,2888,3494,2979,3301
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,1080,1195,886,1121,981,923,910,889,964,836,954,900,854,933,852,1368,1070,1153,908,873,966,1129,1005,1103,770,1226,1003,1005,822,1096,1036,1092
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,7958,7558,9931,8587,7427,7146,9618,9218,9640,8779,11126,12959,11120,15979,10389,247365,19722,215054,25311,129412,28938,178252,26206,103436,19633,182998,35039,109954,41108,151693,63628,88675
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0,18,1,100,6,0,1,22,16,65,3,2,173,0,12,11,4,1,1,2,3,27,1,42,4,76,7,11,61,2,1,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,0,0,0,5,0,1,1,0,0,0,0,0,15,0,0,0,0,3,0,1,0,0,0,1,2,1,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,2,1,0,0,0,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,1790,1746,1868,1618,1828,1822,1805,1678,1659,1855,1716,1855,1715,1856,1905,3285,1843,3244,1892,2142,1865,2010,1993,2189,2021,2074,1923,2282,1978,2215,2038,2110
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,1057,900,986,1131,972,1102,1048,927,1006,843,948,931,806,1068,894,1599,945,1280,972,1012,997,1076,842,1005,921,1074,992,1011,836,1236,904,1155
BACLEARS.ANY,r1fe6:u,1187,1208,1184,1264,1180,1167,1257,1224,1182,1174,1194,1215,1159,1236,1168,1238,1239,1159,1162,1185,1176,1214,1226,1225,1240,1255,1219,1232,1233,1204,1237,1203
L2_TRANS.DEMAND_DATA_RD,r01f0:u,3811,3891,4462,4251,3767,3550,3758,3439,3395,3406,3575,3447,3203,3924,3616,43117,4561,42115,5217,25766,4755,31291,4185,15891,3672,29030,3974,16245,5772,22220,9627,14917
L2_TRANS.RFO,r02f0:u,1006,916,932,982,1074,903,820,799,778,757,1007,872,769,959,868,764,900,797,887,801,1169,777,1307,785,1084,1037,1143,727,952,533,707,708
L2_TRANS.CODE_RD,r04f0:u,2165,2088,2161,2160,1914,2132,2089,2104,2089,2172,2089,2122,1874,2071,2164,2163,2090,2167,1990,2073,2128,2079,2107,2179,2030,2096,2102,1945,2172,2055,2115,2157
L2_TRANS.ALL_PF,r08f0:u,67604,67443,67297,66981,67522,67136,66939,66961,67443,67582,67115,67397,66952,67603,67394,67013,66956,66750,67289,67395,66716,66532,66594,66402,66673,65792,66160,66260,66225,65435,65623,65384
L2_TRANS.L1D_WB,r10f0:u,13000,13180,25652,14291,25914,14456,13542,16061,13083,17275,12967,13350,12629,14210,13592,8141,14400,15926,15592,10558,16823,17634,17532,12790,16638,15652,18479,12225,12824,13591,13942,10405
L2_TRANS.L2_FILL,r20f0:u,71679,71604,71698,71365,71429,71268,71173,71265,71420,71691,71204,71706,70828,71733,71325,70917,71112,70923,70986,71081,71313,71184,71193,71039,71367,70922,71426,71109,71407,70505,70681,70494
L2_TRANS.L2_WB,r40f0:u,7684,7478,7431,7466,7657,7478,7439,7566,7348,7426,7594,7522,7472,7552,7398,7135,7217,7244,7323,7101,7521,7376,7508,7255,7434,7576,7376,7084,7229,7863,7270,7478
L2_TRANS.ALL_REQUESTS,r80f0:u,264257,249478,262551,263973,264015,247799,247146,259540,249598,266306,244515,257440,253483,255304,257178,243736,255668,252890,262560,247536,256150,261408,259166,259226,270853,262326,281811,274902,267688,269018,268071,266288
L2_LINES_IN.I,r01f1:u,15,9,10,15,9,9,9,12,8,10,7,12,15,8,8,7,8,7,13,6,5,10,7,6,13,6,13,8,12,10,5,10
L2_LINES_IN.S,r02f1:u,1526,1491,1634,1548,1536,1700,1527,1461,1544,1563,1431,1875,1469,1524,1571,1581,1595,1585,1502,1528,1575,1538,1460,1476,1577,1514,1563,1721,1587,1400,1529,1480
L2_LINES_IN.E,r04f1:u,70286,70158,69883,69782,69878,69670,69800,69709,69753,69700,69601,70132,69482,69830,69962,69243,69697,69469,69458,69241,69466,69337,69930,69624,69707,68922,69915,69688,69568,68893,69214,68909
L2_LINES_IN.ALL,r07f1:u,71908,71926,71430,71308,71462,71207,71348,71135,71310,71231,70989,71678,70973,71352,71556,70735,71221,71028,71146,70945,71137,71016,71500,71060,71265,70416,71444,71258,71099,70404,70894,70336
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,5564,5535,5513,5495,5295,5151,5012,5044,5491,5164,4900,5673,5380,5323,5388,5046,5469,5539,5044,5025,6192,6382,6223,6246,6253,6362,7011,7118,6658,6255,6830,6098
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,1435,1508,1467,1563,1549,1494,1524,1548,1489,1554,1492,1560,1514,1551,1554,1539,1504,1438,1435,1387,1713,1671,1612,1746,1614,2054,1836,1783,1811,2015,1848,2085
