Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_3,r08a1:u,37698008,37682451,37696980,37526693,37628719,37607129,37861886,37613951,37626166,37713202,37530914,37332938,37330571,37275816,36699609,37022114,36906648,36814041,36585188,36786898,36771830,36674513,36569428,36676023,36732328,36748027,36546731,36721307,36646232,36711879,36592940,36935900
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,46334128,46330263,46334178,46337048,46340000,46337564,46343932,46352232,46354724,46353004,46356170,46361031,46361373,46361425,46363818,46364244,46366647,46365859,46366302,46363246,46364580,46365520,46367527,46364179,46367019,46365017,46367072,46363991,46364838,46368585,46366921,46363036
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,64259630,76029722,66679888,79134763,68625297,71139458,60666898,61304777,57310956,57017100,48558417,52213808,48395915,50221180,43454740,45877917,43880948,44559826,43044432,43020784,43026936,43418496,42944850,43298110,42969694,43814698,43009657,43566694,43187549,43743067,43200021,43954867
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,29027049,29034825,29042318,29035621,29033268,29034771,29036356,29040842,29034141,29034312,28994506,29013852,29012309,29003704,28868278,27412874,27538856,26826414,28625180,27398401,26438886,27413696,28571245,27486273,26558716,27709005,28443998,26712744,27065699,26899895,28127433,26618871
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,27275841,27315297,27147465,27245972,27323837,27212778,27079750,27136297,26952888,26945508,26945541,26983150,26934978,26956949,27081945,26954483,26958250,27003615,27142851,27041397,26930096,27137927,27125643,27082301,27029734,27125966,27130931,27122826,27073432,27066069,27114788,26979546
RESOURCE_STALLS.ANY,r01a2:u,81326206,103959036,81455907,96770163,70071359,72789821,50284161,48708322,37048969,37339508,20885841,28265272,20809715,24848544,11421401,22988926,17625466,23339768,11805830,22236761,17343162,23088882,11621510,22305109,17058096,23125136,11946001,23111961,17209216,23550670,12921072,24442389
RESOURCE_STALLS.RS,r04a2:u,80417337,103084095,81329535,96348784,69832767,72515388,50139662,48201701,36522246,36507519,20295519,21914991,15721792,13798644,10257223,8815845,8354777,7404224,8896446,6846670,7439608,6961262,8888884,6502592,7334487,6671110,8629307,5370150,6644073,5901151,8159391,6673973
RESOURCE_STALLS.SB,r08a2:u,954548,977015,128682,501326,246936,317333,155694,964556,568793,1456663,596254,7137603,5867775,12429487,1186936,15485083,10545520,17141330,3186995,16373673,10887026,17254621,3026090,16649134,10544599,17195183,3774871,18832516,11704270,18683707,5321124,18760004
RESOURCE_STALLS.ROB,r10a2:u,3473,3463,2861,2809,3388,3428,3703,3154,3282,3175,2975,2892,2866,3323,3303,3083,3077,2887,3090,3205,4343,3421,3451,2671,3581,4395,4409,4903,4699,3104,4318,4473
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,2787448,2925884,2658558,2829744,2646773,2702218,2540451,2190746,2065287,2340728,2263889,2316714,2494497,2306553,2618567,2291880,2108473,2098964,2425936,1832837,1985171,1958892,1708301,2275380,1681885,1691049,1528538,1392030,1588154,2443573,2034463,1557439
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,282359761,328259618,282712456,312938407,259676146,265117189,220027608,216894163,193702077,194372735,161183576,175727106,161041659,169107456,142295676,165120484,153931572,162010156,142272856,154683953,149448139,154160536,141731396,154577319,149358433,154123152,142173984,157915801,150236776,156932597,144201595,155068880
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,115504346,198042856,121149581,181130582,96572855,112688108,56080407,56214058,33024218,43529530,14543315,33047038,24820881,37446455,13304691,28789650,17592039,25771168,13647748,22800733,17147786,24906789,12610397,22018595,15242380,21224783,12555682,25150018,18311810,27882214,13794315,27880995
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,116892871,116874130,116879844,116913472,116928955,116908727,116944699,116960945,116977029,116971756,116971035,116967068,116980224,116962354,116982149,116945022,116974181,116957293,116977083,116959966,116981240,116952275,116979595,116960490,116974455,116953556,116976526,116953879,116981538,116937970,116977174,116934253
ITLB.ITLB_FLUSH,r01ae:u,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,19095,19095,19160,18707,20213,20525,20993,20781,21726,21641,35551,22751,26740,27982,37216,23394,24594,21560,41635,21272,22694,22085,28126,21066,21027,20150,29340,21370,21937,27105,31049,20089
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1624,1669,1677,1667,1667,1683,1653,1687,1662,1658,1665,1669,1562,1649,1596,1633,1643,1586,1638,1602,1617,1632,1661,1604,1602,1647,1667,1528,1581,1523,1650,1658
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,19268,14102,21360,13692,18638,14022,20735,12619,18398,13454,31252,19270,26410,18393,38500,19612,21649,19366,42680,17970,25860,20235,28395,17786,18730,16601,26586,17627,18417,21864,29627,17209
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,727313,727424,727264,727378,727218,727264,727229,727225,727218,727257,727185,727231,727233,727203,727209,727193,727126,727226,727241,727316,727226,727182,727426,727493,727433,727445,727555,727559,727562,727250,727639,727622
UOPS_EXECUTED.CORE,r02b1:u,264130933,264124908,264134459,264141360,264134914,264122815,264164210,264205494,264209781,264202778,264177706,264209418,264196253,264160892,264048831,264045330,264100256,264054682,264023411,264181028,264106193,264183972,264072262,264163329,263858685,264144304,264059077,264073008,263926616,264056994,264034387,263842656
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,36554,37150,36743,35880,36036,36222,35746,35144,35313,35531,35080,34608,34788,35097,34912,34862,34392,35128,34611,34876,34415,34902,34650,35050,34433,35052,34804,34962,34588,35015,34849,34902
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,353,352,357,358,354,355,356,355,351,350,353,352,354,354,352,354,353,354,359,356,358,354,352,355,355,353,354,351,354,355,356,355
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,1787,1826,1832,1824,1849,1897,1838,1846,1834,1832,1823,1859,1848,1901,1918,1922,1898,1950,1911,1908,1916,1928,1995,1880,1927,1942,1973,1960,2088,1932,2042,1949
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,17,17,16,15,16,20,14,16,15,15,15,15,17,15,15,18,18,16,18,16,21,16,15,17,17,15,17,14,17,16,15,16
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,677,731,723,781,796,932,879,713,753,972,884,846,942,899,938,1008,993,1037,1015,1003,1042,1019,917,1062,977,978,908,989,1038,912,962,1042
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,19,23,15,20,17,20,18,18,21,18,16,17,17,18,20,18,18,16,17,21,16,17,16,18,17,15,15,13,14,21,15,19
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,658,262,516,291,283,193,366,249,412,178,301,200,266,191,295,90,184,116,237,113,210,148,274,190,147,137,367,146,185,252,304,132
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,5,6,6,6,4,5,4,6,6,4,4,4,3,4,4,6,4,4,4,5,4,4,3,5,6,7,4,8,6,4,6,7
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
INST_RETIRED.ANY_P,instructions:u,183107596,183107598,183107598,183107597,183107597,183107597,183107594,183107596,183107597,183107594,183107610,183107611,183107610,183107613,183107610,183107613,183107610,183107611,183107611,183107611,183107612,183107616,183107610,183107612,183107611,183107610,183107610,183107612,183107612,183107612,183107617,183107614
INST_RETIRED.ALL,r01c0:u,183107596,183107598,183107598,183107597,183107597,183107597,183107594,183107596,183107597,183107594,183107610,183107611,183107610,183107613,183107610,183107613,183107610,183107611,183107611,183107611,183107612,183107616,183107610,183107612,183107611,183107610,183107610,183107612,183107612,183107612,183107617,183107614
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
UOPS_RETIRED.ALL,r01c2:u,278855938,278858807,278854211,278853883,278846357,278841930,278843602,278848217,278844417,278847747,278841394,278843292,278836945,278845218,278834978,278836266,278834884,278833876,278831887,278839156,278833957,278834276,278837258,278828796,278838023,278832095,278836073,278833129,278831136,278841955,278837352,278829251
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,197558394,197561196,197556709,197556270,197548838,197544480,197546227,197550797,197547066,197550328,197544025,197545896,197539616,197547791,197537623,197538879,197537516,197536491,197534566,197541725,197536618,197536938,197539896,197531444,197540616,197534662,197538718,197535802,197533813,197544655,197539963,197531890
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,1152,482,445,441,430,425,433,435,429,435,427,423,435,415,426,434,429,433,440,422,419,425,457,431,433,437,446,436,434,422,439,441
MACHINE_CLEARS.SMC,r04c3:u,1060,939,1102,823,723,809,858,1018,989,946,802,788,739,889,617,695,645,664,621,641,541,729,652,647,475,491,641,607,543,786,655,463
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,19697873,19697876,19697874,19697873,19697872,19697872,19697874,19697868,19697869,19697869,19697873,19697873,19697873,19697874,19697872,19697872,19697873,19697873,19697874,19697873,19697873,19697874,19697872,19697874,19697873,19697874,19697872,19697873,19697873,19697875,19697873,19697873
BR_INST_RETIRED.CONDITIONAL,r01c4:u,12351713,12351713,12351713,12351713,12351713,12351713,12351713,12351713,12351713,12351713,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719,12351719
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,19697872,19697878,19697875,19697875,19697872,19697872,19697870,19697872,19697870,19697870,19697873,19697874,19697873,19697874,19697872,19697875,19697874,19697872,19697874,19697872,19697874,19697874,19697872,19697873,19697874,19697873,19697875,19697874,19697873,19697874,19697881,19697873
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,6274443,6274445,6274445,6274445,6274445,6274445,6274445,6274445,6274445,6274445,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448,6274448
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,13421215,13421213,13421213,13421213,13421213,13421213,13421213,13421213,13421213,13421213,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216,13421216
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,2213,2220,2214,2216,2214,2213,2212,2211,2210,2212,2209,2208,2209,2209,2208,2209,2211,2209,2208,2209,2209,2210,2208,2209,2211,2209,2211,2211,2211,2209,2209,2210
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,36981,36872,36941,36990,36989,37034,36989,36966,36934,36770,36982,36495,36970,36981,36970,37035,36938,36825,36824,36972,36897,36978,36932,36979,36912,36808,36895,36807,37008,36842,36922,36982
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36866,36827,36803,36850,36861,36830,36862,36836,36879,36854,36875,36798,36875,36838,36875,36871,36845,36838,36835,36706,36876,36607,36570,36831,36877,36833,36757,36858,36829,36866,36771,36847
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,37017,36983,36944,37003,37007,36980,37015,36984,37026,37004,37034,36946,37030,36990,37025,37021,36991,36982,36981,36829,37027,36736,36678,36971,37032,36973,36900,37014,36987,37010,36914,37003
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35433,35376,35346,35398,35413,35385,35411,35395,35427,35414,35427,35357,35432,35403,35412,35428,35388,35393,35378,35249,35428,35176,35131,35374,35423,35372,35300,35414,35388,35410,35325,35408
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,164,164,166,165,165,167,162,165,167,169,166,166,168,166,167,165,166,165,167,166,166,170,166,169,167,167,171,168,166,169,165,166
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,12266,12244,12257,12236,12281,12268,12280,12236,12302,12290,12309,12259,12308,12305,12304,12268,12309,12306,12307,12282,12308,12306,12308,12270,12310,12304,12309,12282,12305,12302,12304,12280
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792,1441792
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0,4325376,0,4325376,0,4325376,0,4325376,0,4325376,0,4325310,0,4325310,0,4325376,0,4325376,0,4325376,0,4325376,0,4325376,0,4325376,0,4325310,0,4325310,0,4325376
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,49852658,49852717,49852584,49852494,49852593,49852733,49852432,49852523,49852490,49852418,49852473,49852489,49852429,49852448,49852288,49852419,49852357,49852363,49852420,49852452,49852485,49852447,49852393,49852374,49852346,49852446,49852351,49852518,49852409,49852438,49852468,49852365
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550,46149550
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,49832939,49834225,49829766,49832600,49831368,49831177,49824742,49826416,49823192,49817380,49809308,49815596,49808900,49810067,49748512,49560684,49793137,49563807,49447004,49641294,49792891,49614977,49572966,49686691,49787575,49602376,49550559,49722782,49791972,49660949,49319045,49739342
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,496,495,514,488,501,491,474,469,499,486,571,536,791,664,8324,6062,4251,39066,18836,26879,4471,30889,29577,18015,4529,31369,35792,13164,5208,21559,70938,12652
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,1503,1648,1612,1567,1663,1706,1574,1734,1751,1654,1690,1724,1476,1772,1511,3195,1825,2736,3612,1840,1309,1579,3868,2492,1557,1887,2741,2422,1354,1790,2317,1600
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,3833,3831,3839,3776,3784,3618,3684,3674,3665,3451,3590,3828,3905,3726,11851,11802,7340,43700,24968,29569,8009,34127,34654,22218,8678,35318,40808,17127,8636,25108,73623,16386
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,3320,3325,3238,3284,3286,3134,3199,3189,3164,2977,3035,3323,3117,3080,3459,5512,3203,4665,6484,3623,3457,3699,5505,4940,3929,4026,5210,4894,3312,3991,4609,3590
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,1706,1529,1581,1517,1462,1301,1409,1369,1403,1250,1291,1559,1393,1292,1849,2551,1243,1872,2830,1839,1846,1801,1502,2115,2236,2121,2255,2247,1900,1715,1944,2063
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,14954,12780,16553,13406,15347,15555,23219,20949,26039,29132,35285,33093,39006,33601,95734,286794,46758,239780,377154,172864,52790,196466,236166,135293,56053,213197,254391,100336,50157,163822,446261,98182
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,24,92,4,54,62,93,11,23,17,51,51,4,6,33,2,5,6,13,13,4,45,4,1,2,34,16,16,2,1,1,1,10
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,3,0,1,1,5,1,0,0,0,2,1,0,1,2,0,0,0,0,0,1,1,0,1,1,8,1,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,1428,1402,1584,1515,1639,1485,1650,1696,1590,1632,1580,1671,1713,1597,1420,3110,1714,2740,3989,1685,1387,1904,3347,2652,1467,1731,3117,2658,1336,2044,2506,1534
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,1575,1556,1528,1539,1286,1401,1293,1263,1367,1303,1344,1332,1286,1250,1770,2327,1401,1727,2865,1367,1736,1474,1768,1902,1993,1930,2211,2456,1748,1823,1990,2098
BACLEARS.ANY,r1fe6:u,1262,1230,1228,1253,1273,1274,1267,1262,1263,1237,1249,1256,1213,1246,1252,1256,1250,1245,1278,1258,1210,1250,1247,1238,1241,1271,1210,1252,1218,1250,1262,1276
L2_TRANS.DEMAND_DATA_RD,r01f0:u,18590,18640,19144,18784,17252,17609,17125,17863,17716,18069,18522,17902,18325,18920,25965,58160,19702,57345,38186,38845,20212,42072,46691,26668,18193,42631,52214,30681,20818,37817,85140,28996
L2_TRANS.RFO,r02f0:u,656100,656054,656006,655982,656048,655986,656468,656203,656024,655983,656290,656152,656074,656187,656652,655929,656328,655907,657459,655947,656644,656074,657038,656192,657001,656352,657070,656379,659123,656115,656815,657004
L2_TRANS.CODE_RD,r04f0:u,2263,2230,2322,2318,2286,2195,2210,2142,2301,2220,2245,2259,2250,2264,2200,2222,2211,2164,2124,2162,2226,2143,2213,2270,2047,2246,2291,2065,2087,2218,2270,2255
L2_TRANS.ALL_PF,r08f0:u,1378909,1376900,1380441,1377390,1378947,1377333,1380620,1377915,1379970,1378631,1388152,1383840,1388615,1386677,1389550,1383652,1386087,1383362,1387633,1388817,1385044,1383833,1395644,1384961,1381666,1380636,1389229,1384568,1383194,1382928,1388848,1379735
L2_TRANS.L1D_WB,r10f0:u,666882,667667,681029,669297,681380,669258,669410,671557,668605,672263,669013,668991,668415,668920,666169,664130,669895,671077,670622,666324,671085,672081,672880,667022,670721,669447,670696,665929,668313,667065,666910,664136
L2_TRANS.L2_FILL,r20f0:u,1384955,1385194,1385146,1385144,1385202,1384979,1385234,1384912,1385124,1385078,1384932,1385251,1385036,1385167,1385816,1384876,1384997,1384851,1385424,1384670,1385691,1384719,1384862,1385204,1385658,1385536,1386367,1384658,1385303,1385714,1385706,1385413
L2_TRANS.L2_WB,r40f0:u,659080,654901,658349,658156,658538,658785,658942,659457,659356,659199,659735,659923,658740,658481,653452,659783,657645,659408,657666,659057,652422,651956,659474,649215,653952,650063,639560,650609,643854,646984,637276,650274
L2_TRANS.ALL_REQUESTS,r80f0:u,5827453,5817596,5808415,5734673,5728783,5678467,5713112,5824288,5827245,5801194,5783452,5740308,5696523,5715680,5709023,5802882,5794317,5819902,5758369,5803482,5723550,5731522,5755984,5770880,5781010,5734255,5702922,5724635,5723765,5737157,5714250,5696335
L2_LINES_IN.I,r01f1:u,49,42,36,41,37,44,30,33,23,33,20,28,27,15,17,20,21,21,21,24,20,28,26,35,22,25,23,23,22,23,26,17
L2_LINES_IN.S,r02f1:u,1688,1718,1695,1694,1643,1628,1656,1650,1623,1652,1641,1658,1618,1595,1595,1596,1582,1537,1530,1538,1495,1613,1605,1854,1615,1626,1555,1594,1592,1654,1564,1568
L2_LINES_IN.E,r04f1:u,1383582,1383373,1383203,1383349,1383506,1383553,1383574,1383424,1383638,1383526,1383323,1383540,1383418,1383353,1383854,1383187,1383739,1383262,1383293,1383268,1383659,1383478,1383596,1383830,1383570,1384088,1384167,1383784,1383450,1383721,1383897,1384007
L2_LINES_IN.ALL,r07f1:u,1385357,1385090,1385096,1384986,1385174,1385219,1385268,1385127,1385327,1385197,1384979,1385198,1385079,1385141,1385485,1384810,1385342,1384855,1384943,1384898,1385206,1385150,1385223,1385460,1385217,1385696,1385816,1385346,1385040,1385385,1385541,1385659
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,22202,19134,23103,19089,22250,20153,24868,19717,23191,20473,32702,22644,29834,23558,36889,24876,24900,22919,38845,23848,25232,22661,35866,24411,26604,23875,32135,23225,28013,27009,32026,23088
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,18607,15095,19572,15154,18243,15659,20917,15248,19505,16062,32178,20420,28197,21731,36749,22202,20921,19358,37154,21261,21963,17034,32357,17048,22585,16246,24894,16272,23511,21772,24533,15323
