Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,28516166,28514063,28577286,28322079,27392294,26996121,27000677,27018377,27002637,27005245,27018790,26966382,26932026,26980387,26951406,26973263,27003202,26967846,26962168,26890566,26940524,26990220,26978738,26979716,26970313,26979632,26986645,27008150,26962594,26979193,26988496,27021657
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,6479212,6479200,6479796,6479135,6479265,6479213,6479598,6479599,6478930,6479215,6479074,6479544,6479499,6479049,6479588,6479022,6479249,6479735,6479450,6478699,6479890,6478962,6478502,6479533,6479217,6478971,6479235,6479139,6479809,6479280,6479373,6480331
RESOURCE_STALLS.ANY,r01a2:u,8343534,8505504,9148328,5519918,976146,399102,429673,408498,430666,397786,385008,387877,367665,358624,325846,319560,322256,297390,272689,297330,303233,286922,307177,298241,320639,286644,300650,306596,292551,276681,319059,296394
RESOURCE_STALLS.RS,r04a2:u,8300795,8462824,9038437,5279837,944735,370300,392444,378650,391184,353881,346669,351150,330004,321362,290218,288849,285551,265306,245181,257810,270904,258347,276844,262652,289215,257492,270012,275685,261992,248061,284087,266672
RESOURCE_STALLS.SB,r08a2:u,5131,3581,2743,13920,3178,2778,7240,2392,6426,6984,6541,4917,7368,5034,5775,2799,6562,3914,3533,7123,3349,3277,3761,7234,3960,3827,3356,3718,4741,3267,7111,3916
RESOURCE_STALLS.ROB,r10a2:u,20952,22036,85132,169117,13579,12103,15406,12533,18110,21526,16336,16980,15460,17674,15839,12733,15440,15148,11927,17886,15657,12099,12394,14159,12455,11661,11963,13405,12702,12099,13944,11663
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,347492,219101,346190,283258,302904,216350,278413,222891,294696,296304,308326,286224,237277,293030,246404,231184,251502,239197,285170,226557,201766,283053,285387,235157,273622,250758,212331,241320,276522,235749,300302,263531
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,97688871,98157834,99561588,92108334,83050865,81933563,81890375,81823838,81878680,81840593,81821436,81789634,81768938,81754423,81702837,81696724,81666120,81622110,81638217,81640190,81588900,81618981,81629536,81711925,81649577,81628179,81626755,81652423,81630798,81630132,81657278,81624840
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,9976304,9855747,11163749,7102081,5651346,5563185,5527606,5569795,5688765,5594256,5600450,5639829,5516177,5600888,5505213,5571774,5469275,5446652,5478310,5407086,5435870,5582447,5575173,5474472,5615001,5613062,5536723,5437436,5643956,5518418,5617110,5552470
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,42927423,42921029,42920817,42920937,42922634,42924069,42368135,42928831,41814473,42924562,42923544,42922936,42922999,42922218,42920564,42258107,42923673,42924158,42934591,42916732,42912190,42922249,42917821,42920550,42923232,42920282,42918959,42922832,42926213,42920914,42920221,42926767
ITLB.ITLB_FLUSH,r01ae:u,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,3856,3685,5059,3698,3802,3997,3970,3811,3821,3884,3855,3522,3944,3918,3735,3586,3734,3746,3644,3786,3925,3671,3704,3667,3646,3677,3548,3688,3629,3682,3758,3691
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1553,1524,1537,1471,1526,1491,1485,1494,1556,1507,1550,1537,1553,1540,1544,1525,1543,1514,1552,1478,1539,1532,1454,1524,1556,1560,1495,1522,1528,1479,1537,1536
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,3326,3440,3319,3710,3677,3813,3783,3775,3811,3428,3554,3795,3801,3703,3823,3750,3575,3703,3574,4000,3448,3651,3787,3831,3687,3899,3324,3655,3803,3858,3835,3609
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,68672,68664,68711,68673,68737,68692,68732,68706,68806,68705,68722,68780,68740,68765,68733,68674,68651,68674,68653,68671,68640,68624,68672,68640,68632,68663,68584,68657,68685,68618,68647,68618
UOPS_EXECUTED.CORE,r02b1:u,147235710,147238584,147235516,147240289,147243074,147241417,147231848,147236737,147240289,147237039,147234717,147239981,147235789,147237309,147242999,147240399,147240463,147238504,147236216,147239472,147238857,147236287,147236819,147238077,147235232,147243704,147233180,147235784,147241806,147230011,147238971,147236298
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,4304,4359,4351,4276,4082,4016,4018,4016,4032,4028,4024,4017,4018,4021,4009,4006,3998,4038,3999,4019,4014,4009,4015,3997,3999,4020,4023,4015,4040,4012,4005,4015
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,302,302,300,296,302,300,300,306,303,303,303,301,303,296,302,303,300,303,302,301,301,299,302,301,304,303,299,346,299,302,301,304
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,71,68,72,72,67,72,70,68,73,73,70,65,69,74,71,71,69,70,77,73,72,76,67,69,73,67,65,69,73,67,66,65
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,20,19,17,18,20,18,19,18,19,18,18,18,18,20,18,18,19,17,19,18,18,20,18,19,19,17,20,18,18,18,17,18
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,82,89,88,86,84,84,83,84,80,92,88,87,86,90,93,78,86,89,90,95,92,88,83,84,86,87,88,91,85,88,88,95
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,17,17,17,18,17,18,17,19,21,20,17,17,17,18,18,18,18,18,19,19,18,17,19,17,18,19,18,16,17,18,19,17
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,14,16,21,13,16,14,16,13,19,8,15,10,15,15,10,7,22,10,11,7,24,9,18,18,12,16,8,16,15,13,14,11
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,4,4,4,3,5,4,5,3,3,2,4,4,4,2,4,4,4,2,3,2,4,5,4,4,5,4,4,5,4,3,4,4
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
INST_RETIRED.ANY_P,instructions:u,106033008,106033007,106033008,106033008,106033007,106033007,106033010,106033008,106033007,106033008,106033028,106033028,106033028,106033028,106033029,106033028,106033028,106033028,106033029,106033029,106033028,106033028,106033028,106033027,106033028,106033028,106033028,106033029,106033028,106033028,106033028,106033027
INST_RETIRED.ALL,r01c0:u,106033008,106033007,106033008,106033008,106033007,106033007,106033010,106033008,106033007,106033008,106033028,106033028,106033028,106033028,106033029,106033028,106033028,106033028,106033029,106033029,106033028,106033028,106033028,106033027,106033028,106033028,106033028,106033029,106033028,106033028,106033028,106033027
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
UOPS_RETIRED.ALL,r01c2:u,150204851,150203484,150204833,150203742,150203642,150203560,150204260,150204065,150203170,150203986,150203902,150203378,150202670,150204632,150204813,150204425,150203595,150203375,150203272,150203437,150203610,150203628,150204130,150205145,150203176,150203883,150203366,150203359,150204002,150204489,150204675,150204862
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,120815831,120814500,120815816,120814751,120814654,120814571,120815260,120815071,120814200,120814991,120814913,120814403,120813716,120815620,120815796,120815421,120814617,120814391,120814288,120814448,120814617,120814644,120815138,120816126,120814201,120814898,120814389,120814390,120815010,120815489,120815668,120815854
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,567,559,568,547,541,562,571,568,535,534,531,526,525,538,533,537,530,536,527,544,534,524,544,534,571,529,532,530,531,531,528,540
MACHINE_CLEARS.SMC,r04c3:u,7,6,10,5,18,12,9,10,7,12,16,24,13,17,10,22,14,7,5,7,2,17,20,26,33,9,9,14,13,22,21,14
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,23103658,23103658,23103657,23103657,23103656,23103656,23103656,23103656,23103656,23103655,23103662,23103661,23103662,23103662,23103663,23103662,23103662,23103663,23103662,23103662,23103662,23103661,23103662,23103662,23103663,23103662,23103662,23103662,23103663,23103662,23103662,23103663
BR_INST_RETIRED.CONDITIONAL,r01c4:u,15759450,15759450,15759450,15759450,15759450,15759450,15759450,15759450,15759450,15759450,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456,15759456
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,23103657,23103657,23103657,23103656,23103656,23103656,23103656,23103656,23103655,23103656,23103663,23103662,23103661,23103662,23103662,23103662,23103663,23103662,23103662,23103662,23103662,23103663,23103663,23103662,23103662,23103663,23103663,23103662,23103662,23103662,23103663,23103662
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,7322902,7322904,7322904,7322904,7322904,7322904,7322904,7322904,7322904,7322904,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909,7322909
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,15780084,15780082,15780082,15780082,15780082,15780082,15780082,15780082,15780082,15780082,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083,15780083
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,671,671,671,672,670,670,670,670,670,670,671,670,670,670,670,670,670,670,670,671,670,670,671,670,670,669,670,670,670,670,670,670
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,36909,36815,36987,37085,36936,36845,36999,36727,36360,36785,37031,36336,36862,36782,36971,36952,37082,36990,36816,37040,36980,36785,36732,36558,36869,37015,36938,36790,36976,36981,36807,36650
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36778,36786,36746,36745,36806,36689,36782,36752,36362,36782,36741,36777,36812,36697,36706,36781,36680,36803,36805,36814,36795,36681,36764,36814,36737,36814,36750,36448,36701,36788,36599,36689
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,36971,36980,36828,36932,36894,36811,36951,36990,36485,36976,36872,36936,37043,36879,36823,36974,36754,36997,36962,36971,36983,36971,36845,37006,36894,36973,36868,36501,36814,36981,36727,36812
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35422,35406,35286,35390,35345,35285,35388,35434,35036,35430,35322,35379,35456,35351,35287,35426,35220,35426,35394,35415,35441,35436,35291,35442,35351,35420,35304,35022,35262,35431,35219,35272
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,129,130,156,131,132,130,132,129,133,130,132,130,130,129,130,130,132,132,128,129,129,129,134,130,132,131,129,131,129,128,132,128
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,536,536,536,536,536,535,535,536,535,536,535,536,535,536,535,535,536,536,536,535,535,535,535,535,536,536,536,535,536,535,535,536
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,31499022,31498970,31498943,31498963,31498931,31498942,31498908,31498978,31498948,31498933,31498968,31498998,31498962,31498978,31498978,31498954,31498966,31498968,31498953,31498951,31498999,31498971,31498958,31498942,31498922,31498949,31498981,31498980,31498965,31499014,31498982,31498958
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795,17837795
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,31489499,31489279,31483280,31489942,31490541,31489509,31489693,31490427,31490398,31490308,31490622,31490072,31490613,31490560,31490860,31490172,31490488,31490648,31490576,31490434,31490288,31490746,31490754,31490834,31490447,31490363,31490487,31490567,31490705,31490672,31490716,31490514
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,2239,2292,525,522,570,1131,1143,1225,1171,1198,1223,1180,1191,1226,1200,1186,1211,1223,1313,1308,1464,1421,1271,1334,1278,1571,1540,1522,1278,1342,1318,1356
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,765,782,607,594,737,688,690,683,673,691,698,550,735,649,683,582,683,817,817,650,797,655,548,690,521,756,608,713,623,683,717,709
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,3763,3688,1872,1826,1858,2494,2452,2685,2576,2535,2633,2634,2554,2576,2577,2545,2610,2550,2591,2610,2862,2742,2620,2685,2612,2848,2941,2799,2610,2680,2671,2733
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,1474,1423,1378,1339,1318,1351,1306,1396,1374,1333,1359,1408,1362,1323,1370,1342,1374,1317,1314,1318,1369,1328,1333,1350,1367,1342,1317,1351,1341,1320,1347,1376
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,663,787,668,642,613,534,652,596,600,623,592,691,687,598,727,644,682,626,347,515,669,598,638,722,629,724,618,716,548,626,631,631
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,5111,5031,14559,6441,6486,6149,6056,5101,5111,5078,4806,5292,5483,4760,5358,5330,5355,5177,4628,4765,5111,4613,4697,5020,4788,5016,4895,5030,4718,4905,5027,4922
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0,0,4,15,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,1,1,2,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,721,731,640,656,686,617,701,634,614,738,718,748,718,578,684,679,747,788,713,627,748,604,631,649,720,688,543,741,564,730,653,747
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,628,784,630,602,708,558,692,752,590,689,620,679,758,591,624,604,649,685,522,583,557,548,640,625,639,748,622,731,609,689,613,747
BACLEARS.ANY,r1fe6:u,1143,1175,1147,1144,1135,1142,1161,1129,1128,1151,1140,1145,1168,1063,1167,1150,1233,1168,1148,1132,1186,1159,1150,1159,1166,1120,1163,1139,1160,1144,1141,1156
L2_TRANS.DEMAND_DATA_RD,r01f0:u,4455,4573,4853,4009,3266,3214,3374,3374,3388,3364,3392,3359,3374,3307,3324,3317,3366,3299,3393,3482,3598,3316,3455,3429,3358,3595,3639,3494,3374,3432,3410,3511
L2_TRANS.RFO,r02f0:u,98655,98724,98702,98781,98654,98715,98745,98588,98659,98732,98619,98693,98699,98654,98635,98680,98688,98748,98667,98784,98710,98654,98727,98706,98687,98712,98677,98653,98653,98657,98664,98723
L2_TRANS.CODE_RD,r04f0:u,2122,2249,2171,2338,2176,2094,2177,2084,2165,2184,2080,2023,2076,2160,2229,2199,2187,2297,2128,2248,2200,2238,2262,2286,2147,2058,2264,2206,2246,2248,2241,2227
L2_TRANS.ALL_PF,r08f0:u,164549,164576,165072,164805,164945,165009,164923,164628,164892,164764,164575,165006,164936,164888,164760,164781,164370,165220,164593,164774,164745,164717,164555,164926,164703,164788,164795,164681,164797,164763,164860,164817
L2_TRANS.L1D_WB,r10f0:u,101892,101405,101402,101617,101326,101668,101310,101205,101377,101566,101458,101450,101500,101541,101426,101524,100880,101375,101298,101137,101182,101347,101442,101389,101324,101412,101503,101324,101168,101904,101297,101488
L2_TRANS.L2_FILL,r20f0:u,168551,168773,168870,168835,168758,168853,168857,168440,168827,168807,168432,168810,168776,168802,168860,168791,168855,168886,168752,168778,168786,168778,168563,168880,168526,168634,168775,168717,168706,168610,168805,168719
L2_TRANS.L2_WB,r40f0:u,97908,97123,97292,97609,98326,98254,98590,98305,98803,97702,99704,98447,97925,98803,98599,97490,96698,96127,94284,97334,99032,97930,97895,99268,98257,98336,99157,98126,97931,98575,96812,97763
L2_TRANS.ALL_REQUESTS,r80f0:u,732724,738120,745366,730665,742393,734772,734462,743966,738341,743266,725267,737833,736789,739228,733161,737257,740646,733898,731593,738129,736107,737492,739180,733070,716681,737165,735876,736572,736661,717012,737940,735721
L2_LINES_IN.I,r01f1:u,11,8,10,10,11,7,11,14,13,10,8,10,11,8,12,9,6,12,10,7,10,12,9,11,9,7,9,9,10,6,9,9
L2_LINES_IN.S,r02f1:u,1486,1468,1532,1514,1550,1514,1528,1589,1559,1526,1496,1534,1556,1472,1570,1518,1511,1533,1550,1537,1638,1553,1618,1511,1507,1506,1491,1515,1567,1481,1563,1578
L2_LINES_IN.E,r04f1:u,167497,167034,167223,167269,167380,167346,167422,167382,167335,167351,167358,167335,167314,167340,167292,167220,167238,167275,167271,167246,167002,167179,167085,167239,167277,167183,167209,167381,167180,167204,167255,167124
L2_LINES_IN.ALL,r07f1:u,169062,168481,168702,168828,168928,168902,168981,168972,168915,168908,168988,168916,168878,168887,168872,168782,168816,168870,168797,168825,168736,168740,168677,168794,168813,168855,168806,168940,168716,168767,168827,168656
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,5521,4852,5952,5364,5477,5649,5662,5598,5550,5468,5663,5692,5479,5406,5530,5527,5388,5312,5194,5396,5369,5408,5373,5450,5781,5435,5460,5516,5407,5314,5518,5182
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,3106,3129,3580,3384,3482,3357,3494,3479,3610,3649,3516,3613,3498,3591,3572,3590,3477,3355,3375,3657,3593,3455,3543,3494,3640,3319,3471,3395,3472,3324,3326,3377
