Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,18752934,18753984,18754057,18753256,18753371,18751944,18750894,18754310,18750934,18752364,18748564,18750437,18750239,18748597,18739248,18608465,18629285,18563241,18735499,18603534,18530734,18612385,18733305,18608840,18535584,18626516,18714640,18549300,18584612,18559863,18706694,18528188
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,8087058,8092807,8076559,8087512,8094894,8085971,8072534,8077332,8065032,8057634,8058622,8064414,8060101,8060469,8071754,8059160,8063639,8060451,8077023,8072067,8073920,8072596,8076265,8073263,8069359,8070861,8074675,8071748,8076889,8066913,8075143,8065403
RESOURCE_STALLS.ANY,r01a2:u,7384210,9409673,7409907,8730046,6362578,6630533,4600809,4455469,3375176,3383689,1938050,2511914,1904286,2227997,1050852,2112724,1568996,2093372,1043143,2034789,1545348,2112419,1037768,2052900,1566763,2091365,1071300,2128049,1595711,2109886,1146855,2250398
RESOURCE_STALLS.RS,r04a2:u,7296355,9302248,7388039,8689737,6324024,6588794,4572120,4377684,3317713,3303656,1862022,1980135,1420024,1272768,933854,824680,794420,705649,858972,626204,710390,653552,858844,598290,695895,639550,841662,499710,625256,571804,807821,603429
RESOURCE_STALLS.SB,r08a2:u,74165,100983,7598,29603,28519,30880,18028,102063,45854,118340,61340,582017,539313,1058044,101945,1388861,866736,1470483,180343,1484274,903707,1540591,175261,1518902,927082,1504848,238866,1709426,1050188,1617625,358468,1739335
RESOURCE_STALLS.ROB,r10a2:u,7073,5323,4501,4553,3806,5047,3711,6813,4211,4482,5212,3560,3753,3876,4170,5475,4145,4104,4050,5383,4008,6101,4422,4195,3882,4001,4331,5280,5848,3965,4269,4075
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,236897,318891,299742,189985,261338,213960,274810,227833,233823,189310,202493,235435,250388,198623,258917,209874,190111,185627,186257,217795,206421,222181,210076,252708,227123,243347,227446,213409,250824,207832,195299,245931
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,78443522,82531180,78533846,81156923,76486751,76918358,72936063,72596840,70470974,70458310,67593175,68768546,67535099,68184661,65836661,67901482,66866688,67635661,65741565,66964740,66496041,66890857,65752607,66997969,66473994,66891939,65793972,67280109,66572491,67166766,65906858,67041482
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,14771119,22212871,15431726,20494106,13230881,14495073,9637965,9648283,7478177,8296216,5904889,7465015,6804636,7811850,5782493,7038562,6173486,6882760,5739261,6618173,6068493,6781714,5758937,6567083,5978883,6494693,5733593,6920394,6239216,6916329,5803697,7013382
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,10564982,10564060,10565546,10568809,10571827,10569362,10572230,10574571,10575021,10575925,10575040,10575930,10575500,10575371,10574242,10575229,10575072,10574456,10576908,10576165,10575955,10574992,10575639,10574611,10576771,10575586,10572466,10574923,10575362,10575121,10575632,10575738
ITLB.ITLB_FLUSH,r01ae:u,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,3592,3377,3564,3435,3415,3507,3400,3525,3769,3350,3614,3715,4247,3676,3724,3718,4096,3670,3637,4261,3647,4172,4698,4230,3994,4071,5459,3662,4805,3699,5368,4221
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1566,1554,1578,1538,1546,1536,1512,1555,1524,1505,1513,1470,1528,1510,1517,1502,1550,1495,1494,1501,1515,1471,1529,1482,1532,1566,1488,1561,1559,1521,1569,1564
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,4013,3067,3784,3078,3216,3241,3925,3048,3868,3045,3189,2978,4745,3076,3425,3228,5112,3152,3463,5186,3492,4258,6145,5100,4406,4476,5874,3559,5564,3258,3861,4606
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,68551,68444,68531,68427,68396,68483,68503,68488,68460,68396,68383,68430,68427,68423,68399,68377,68451,68405,68425,68437,68426,68465,68457,68466,68464,68449,68470,68440,68454,68429,68427,68492
UOPS_EXECUTED.CORE,r02b1:u,109986632,109984169,109985504,109986755,109991996,109992734,109994754,110003419,110000261,109994143,109995544,109998863,109993352,109999699,109990002,109985247,109992759,109999891,109987715,109999033,109993628,110005592,109992211,110001863,109974013,110003653,109992612,109995742,109976411,109991474,109989115,109964759
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,4349,4420,4377,4186,4273,4247,4209,4059,4098,4155,4084,3988,4022,4065,4076,4046,3981,4086,4021,4063,3994,4061,4017,4069,4032,4070,4043,4066,4034,4060,4083,4091
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,302,301,309,301,301,301,300,304,302,300,303,298,304,297,304,302,301,306,299,300,306,300,305,300,302,304,304,301,302,300,303,302
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,67,71,71,66,69,71,71,70,66,73,70,69,68,64,68,64,72,74,70,73,69,69,66,70,71,66,70,64,72,66,64,70
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,17,18,21,19,19,17,19,18,17,18,19,19,18,19,20,20,17,18,19,18,17,18,18,20,17,19,17,18,18,18,17,19
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,92,88,87,96,91,87,91,93,89,93,94,93,93,95,90,89,95,88,92,93,90,81,88,87,93,91,92,90,96,96,91,94
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,15,18,19,19,19,19,20,19,18,18,18,16,17,19,18,17,17,17,17,18,17,20,20,20,19,19,18,17,20,17,18,18
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,14,5,13,8,7,8,4,7,9,5,5,6,8,6,4,4,6,7,6,7,9,9,12,3,8,6,12,8,11,5,6,7
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,4,3,2,2,2,2,2,3,4,3,4,4,4,2,3,4,3,4,4,2,2,2,2,2,3,3,3,4,3,3,4,2
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
INST_RETIRED.ANY_P,instructions:u,73003043,73003043,73003043,73003043,73003043,73003043,73003043,73003043,73003042,73003042,73003063,73003064,73003063,73003063,73003063,73003063,73003064,73003063,73003063,73003064,73003063,73003063,73003064,73003063,73003064,73003064,73003063,73003064,73003063,73003064,73003064,73003064
INST_RETIRED.ALL,r01c0:u,73003043,73003043,73003043,73003043,73003043,73003043,73003043,73003043,73003042,73003042,73003063,73003064,73003063,73003063,73003063,73003063,73003064,73003063,73003063,73003064,73003063,73003063,73003064,73003063,73003064,73003064,73003063,73003064,73003063,73003064,73003064,73003064
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642
UOPS_RETIRED.ALL,r01c2:u,112192260,112194624,112191863,112193100,112192457,112192671,112192710,112192805,112192135,112192638,112192510,112191941,112192526,112192031,112193256,112192947,112192484,112192372,112193081,112192143,112191608,112191737,112191990,112192153,112192212,112192214,112191265,112192031,112192420,112193004,112193130,112192392
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,88570440,88572739,88570049,88571254,88570621,88570833,88570870,88570965,88570315,88570800,88570678,88570126,88570700,88570216,88571410,88571102,88570651,88570543,88571233,88570316,88569795,88569923,88570172,88570327,88570380,88570388,88569464,88570210,88570586,88571165,88571289,88570560
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,547,554,558,522,563,532,563,531,527,541,521,534,535,539,524,533,535,529,523,537,539,537,532,520,532,536,527,538,537,536,536,540
MACHINE_CLEARS.SMC,r04c3:u,12,7,9,10,4,0,7,14,12,4,11,16,3,7,9,7,11,5,14,3,2,3,13,10,3,8,6,7,5,16,10,4
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,17074371,17074372,17074370,17074369,17074370,17074370,17074370,17074370,17074370,17074371,17074375,17074376,17074376,17074375,17074376,17074375,17074375,17074376,17074375,17074375,17074376,17074376,17074376,17074375,17074376,17074375,17074376,17074376,17074376,17074376,17074376,17074375
BR_INST_RETIRED.CONDITIONAL,r01c4:u,9730164,9730164,9730164,9730164,9730164,9730164,9730164,9730164,9730164,9730164,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170,9730170
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760,3146760
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,17074371,17074370,17074370,17074371,17074370,17074370,17074371,17074370,17074370,17074370,17074375,17074376,17074375,17074375,17074376,17074376,17074376,17074375,17074376,17074376,17074375,17074375,17074375,17074375,17074375,17074376,17074376,17074375,17074376,17074376,17074375,17074376
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756,3146756
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,6274332,6274334,6274334,6274334,6274334,6274334,6274334,6274334,6274334,6274334,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339,6274339
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,10799368,10799366,10799366,10799366,10799366,10799366,10799366,10799366,10799366,10799366,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367,10799367
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,670,670,670,670,670,670,669,670,671,670,670,670,670,670,670,669,670,670,669,669,670,670,669,669,670,669,669,670,670,670,670,670
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,36836,36763,36692,36930,36946,36855,36821,36357,36784,36852,36831,36881,36521,36834,36705,36907,36707,36962,36320,36704,36696,36904,36859,36950,36847,36920,36814,36887,36869,36942,36862,36919
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36793,36735,36784,36441,36769,36468,36712,36650,36734,36764,36699,36639,36731,36746,36724,36776,36671,36780,36247,36526,36655,36720,36560,36689,36567,36594,36584,36808,36774,36791,36770,36444
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,36950,36936,36967,36508,36856,36561,37009,36729,36936,36945,36814,36853,36918,36976,36975,36953,36834,36939,36283,36590,36837,36908,36758,36803,36694,36660,36656,36969,36894,36952,36854,36533
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35411,35398,35426,35044,35328,35094,35477,35201,35398,35384,35286,35342,35397,35437,35430,35397,35315,35396,34860,35108,35307,35376,35266,35283,35220,35148,35142,35426,35353,35404,35316,35072
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,127,129,128,128,131,128,129,129,129,128,132,129,131,132,131,127,129,128,131,132,129,129,128,129,132,132,131,130,131,131,130,130
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,535,535,536,535,536,535,535,536,535,535,535,535,535,536,535,536,535,535,535,535,536,535,535,536,535,536,536,535,536,535,536,535
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075,131075
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,1,393217,1,393217,1,393217,1,393217,1,393217,1,393211,1,393211,1,393217,1,393217,1,393217,1,393217,1,393217,1,393217,1,393211,1,393211,1,393217
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,23634661,23634646,23634652,23634632,23634674,23634669,23634652,23634680,23634657,23634648,23634664,23634649,23634631,23634639,23634660,23634672,23634616,23634622,23634623,23634623,23634607,23634653,23634672,23634658,23634642,23634620,23634640,23634608,23634663,23634645,23634665,23634667
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080,14692080
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,23626880,23627006,23627380,23626747,23627166,23627480,23626714,23627449,23626607,23627274,23626610,23626810,23625686,23625482,23622818,23591751,23624795,23591496,23608259,23603903,23624362,23596518,23610353,23612713,23623109,23596542,23601853,23616118,23623538,23603980,23573182,23615373
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,514,513,497,498,564,544,497,495,540,484,470,502,559,538,1001,1319,824,5673,1519,3680,856,4717,2368,2230,1004,4656,3529,1844,982,3382,7516,2066
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,667,668,547,721,651,850,701,679,704,770,697,625,779,692,618,957,670,998,651,734,670,911,937,854,842,694,1094,743,846,788,1044,803
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,1825,1887,1836,1822,1854,1866,1802,1802,1805,1809,1798,1804,1953,1925,2306,3005,2128,7093,3347,5327,2192,6225,3897,3855,2373,6065,5101,3351,2371,4795,8160,3481
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,1328,1362,1307,1328,1336,1349,1298,1311,1296,1309,1302,1303,1370,1366,1334,1663,1330,1545,1591,1460,1335,1472,1601,1505,1417,1496,1628,1545,1364,1425,1688,1459
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,648,682,632,631,569,630,475,646,561,617,677,705,451,679,597,686,629,719,660,615,598,551,599,511,512,604,625,586,543,654,527,548
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,4996,5010,4688,5548,4515,4726,4947,4627,4622,5027,5385,5444,5976,7638,8458,40873,6637,34587,26735,25506,7193,31480,18191,17885,8228,31359,27696,15366,8219,24787,46063,15040
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,0,0,0,1,0,0,1,1,0,1,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,14,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,2,1,1,0,0,1,3,2
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,672,643,638,684,716,793,669,677,541,674,664,696,725,705,579,968,666,908,872,915,674,1034,838,1009,872,761,1127,821,896,682,996,881
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,755,638,647,619,516,543,631,740,632,743,710,615,510,598,585,674,608,589,722,612,566,543,615,603,433,512,668,592,593,624,595,456
BACLEARS.ANY,r1fe6:u,1147,1144,1141,1113,1139,1113,1140,1143,1149,1142,1144,1152,1156,1112,1129,1132,1113,1139,1156,1123,1124,1126,1125,1133,1117,1128,1111,1126,1135,1166,1144,1129
L2_TRANS.DEMAND_DATA_RD,r01f0:u,2887,3095,3001,2968,2709,2818,2648,2684,2574,2630,2643,2712,2930,3026,3170,8311,2980,8186,4520,6080,2985,6982,4587,4708,3141,7070,5993,4224,2861,5221,9258,4257
L2_TRANS.RFO,r02f0:u,98624,98681,98704,98614,98735,98677,98654,98741,98607,98604,98621,98612,98700,98717,98616,98601,98710,98652,98856,98611,98656,98724,98625,98687,98764,98699,98769,98664,99043,98632,98726,98722
L2_TRANS.CODE_RD,r04f0:u,2173,2256,2310,2187,2342,2285,2234,2237,2221,2198,2184,2369,2224,2310,2202,2093,2232,2254,2222,2054,2137,2073,2235,2224,2330,2316,2178,2254,2239,2281,2275,2158
L2_TRANS.ALL_PF,r08f0:u,164767,164933,164725,164947,164951,165126,165130,165162,164892,164891,164694,165147,165820,166097,164843,164723,165552,165999,166357,164951,164753,164756,164996,165820,166189,165767,166744,165541,165582,164865,166679,165459
L2_TRANS.L1D_WB,r10f0:u,101439,101571,103237,101289,102876,101806,100999,101452,100991,101819,101688,101388,101064,101525,101691,100794,101359,101750,101628,100931,101921,102173,101913,100865,101765,101659,102104,100844,101247,101345,101486,100810
L2_TRANS.L2_FILL,r20f0:u,168332,168904,168461,168663,168652,168763,168631,168770,168421,168468,168333,168553,168533,168729,168357,168211,168459,168561,168535,168255,168316,168279,168353,168460,168661,168511,168555,168494,168477,168324,168497,168530
L2_TRANS.L2_WB,r40f0:u,99232,98310,98994,96719,96024,96118,96530,99326,98832,99370,99847,97150,98633,99293,99274,98845,98292,98562,96594,99078,97760,98732,99276,98020,98782,97895,97455,99485,97768,98430,97065,98388
L2_TRANS.ALL_REQUESTS,r80f0:u,721920,732767,720643,730947,737158,731304,732820,730401,715297,716070,719924,731768,715056,718814,716104,728533,714576,734216,736552,718157,732415,714764,716916,727293,724387,739875,737738,723127,731538,717564,745395,733379
L2_LINES_IN.I,r01f1:u,12,10,10,9,9,9,11,9,5,10,7,8,5,10,7,11,7,10,8,8,10,5,7,10,10,9,10,8,9,8,10,10
L2_LINES_IN.S,r02f1:u,1425,1516,1505,1554,1504,1513,1464,1526,1473,1490,1504,1527,1466,1475,1524,1424,1462,1521,1506,1506,1496,1441,1492,1511,1526,1536,1475,1482,1490,1497,1444,1528
L2_LINES_IN.E,r04f1:u,166855,167372,166985,167231,167154,167225,167036,167222,167086,167026,166931,166925,167105,167019,166890,167009,166935,166968,166994,166950,166970,166909,166880,167023,166969,166940,167060,167071,167044,166886,166914,166993
L2_LINES_IN.ALL,r07f1:u,168299,168900,168485,168784,168721,168729,168546,168741,168585,168562,168413,168389,168646,168488,168375,168507,168446,168482,168546,168422,168486,168338,168379,168534,168500,168471,168615,168614,168551,168372,168448,168512
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,4541,5297,4826,5280,5146,5057,5066,5239,5632,4944,4910,4983,6370,4632,4892,5876,4821,5866,7254,4888,5118,4672,5010,5850,6059,5988,7287,6558,6740,5361,6910,5529
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,3281,3130,3324,3013,3607,3142,3698,3164,4130,3374,3367,3609,5386,3207,3500,4714,3402,4203,6212,3260,3720,3285,3605,4592,4541,4835,5680,4852,4992,3998,5695,3976
