Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,80940468,80948422,80944925,80957088,80965775,80962843,80956115,80957489,80956780,80957977,80958431,80957964,80957833,80956682,80956547,80961274,80956889,80956326,80953317,80954084,80953421,80961451,80955122,80955796,80955342,80956242,80956648,80956572,80954824,80954168,80955515,80955237
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,101899384,100918862,99479335,103800638,103080079,98661153,98710310,98803881,98781497,98816902,98887646,98526485,98670809,98642487,98600925,98519081,98958610,98835476,99182073,99812020,99169583,100163931,99316135,99187224,99013564,99779403,99545564,99628246,99466341,99794512,99185035,99371869
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,136713328,137717688,139085828,134789936,124474507,119855399,119821740,119781162,119809080,119782795,119683389,119765194,119748144,119667852,119747626,119637680,119650814,119797964,119731763,119618869,119617496,119556339,119699193,119660150,119654970,119618088,119594900,119616105,119661378,119692202,119717012,119626344
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,9584321,9584665,9584476,9584168,9584365,9584582,9584073,9584216,9584444,9584508,9584339,9584637,9584414,9584327,9584746,9585084,9584760,9584277,9584318,9584903,9584501,9585465,9584769,9584963,9584783,9584191,9584595,9584676,9584370,9584487,9585008,9584860
RESOURCE_STALLS.ANY,r01a2:u,95115208,95484683,101495140,60416900,10590346,3741647,3709904,3880427,3551285,3496020,3818703,3250989,3321288,3065192,3162938,2944425,2848720,2640306,2617087,2506889,2636919,2453251,2583191,2567868,2626767,2587760,2558554,2504481,2658464,2564906,2579747,2652260
RESOURCE_STALLS.RS,r04a2:u,94859511,95107059,99653082,58042953,10402563,3561777,3557287,3628070,3398709,3341705,3259111,3097935,3087480,2909611,2851385,2683642,2600935,2495015,2488196,2352778,2520558,2303306,2423635,2426375,2491465,2434156,2365014,2346600,2480770,2358096,2378097,2472413
RESOURCE_STALLS.SB,r08a2:u,3709,11219,3116,7187,6819,7472,2879,3404,2816,2510,19980,2564,9105,2734,3805,7706,5968,3099,3248,6383,2656,2505,2720,3044,2919,2721,5801,2563,9381,5988,10123,6683
RESOURCE_STALLS.ROB,r10a2:u,183480,268481,1609527,1908632,139772,128525,113640,203617,111440,114111,429746,114322,174716,114647,244984,198063,190207,105885,92595,111408,80279,110236,117874,103874,97298,114226,145760,117352,129951,159629,150226,134799
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,2940577,2885742,3011596,1954502,2038472,2093461,2329385,3063895,4594288,2846987,2823177,2911014,2840853,2887175,2543930,2406259,3202523,2652276,2672503,2675591,2105820,2821658,2248814,3140815,3035981,2939555,2315518,2601343,2156368,2220533,2634097,2665107
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,497474143,499569490,512435307,430600187,331330665,317762843,317760924,317122261,317835359,316811047,316712614,316561087,316313024,316074071,316083267,315729930,315437483,315266405,315134957,315271607,315216169,315116216,315102628,315367441,315081124,315160467,315200068,315155505,315271690,315232720,315282548,315225796
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,67440242,63905572,68707121,25373437,10882610,10539371,10979307,11109066,14669801,10917199,10794299,10987874,11227192,11033049,11438415,10835155,12606623,10658207,10194456,10422350,9774755,10494551,10561461,11250243,10986490,10884512,10400301,10580777,10157116,10641847,11270104,10770950
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,471494936,471277900,471411490,471356462,471392530,471316297,471373998,471340833,471309538,468282975,471330987,471331188,471338933,471218093,471284509,471351184,471261467,471343040,471343743,471163945,470627670,471296952,471314427,471345106,471304132,471269200,471272893,471327647,471313856,471198002,471336521,471256218
ITLB.ITLB_FLUSH,r01ae:u,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,23372,25753,41362,24053,23353,28080,23366,23065,26307,20971,22849,21110,21404,21274,22218,23377,21731,21186,20903,22625,21153,20581,21252,22125,22119,21159,21969,22732,21036,23656,21905,20205
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1605,1628,1632,1612,1640,1633,1617,1613,1649,1607,1618,1624,1598,1601,1627,1596,1611,1595,1586,1577,1610,1559,1590,1608,1614,1590,1612,1641,1588,1567,1616,1628
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,16132,16722,15292,17655,18365,26124,29139,18914,18246,19160,18882,18533,19111,20223,19982,27267,18839,20248,23896,18939,18672,19504,20212,20879,19092,19667,18287,19223,19651,19498,18882,22701
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,731712,733460,730222,729753,731989,735470,736888,729076,729036,729240,731145,730650,731010,729150,732987,733538,729570,729817,729368,729266,729092,729704,730369,729601,729317,729235,730115,729262,730621,730273,730030,729405
UOPS_EXECUTED.CORE,r02b1:u,673873192,673971416,673834212,673795450,673875721,673967925,674065418,673804378,673788818,673796453,673797451,673801412,673800039,673818017,673787822,673843648,673791352,673779801,673796033,673738333,673723920,673771728,673782011,673780078,673777370,673781172,673765051,673777204,673756356,673760890,673754647,673802522
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,35910,35812,35789,36023,34787,34340,34024,34500,34576,34486,34443,34320,34460,34508,34308,34244,34429,34430,34455,34432,34460,34411,34363,34394,34438,34441,34360,34419,34352,34343,34376,34424
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,365,389,390,378,380,394,358,355,376,376,355,367,369,362,358,376,396,363,368,397,384,357,384,392,386,371,370,377,371,384,391,381
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,1910,1974,1945,1993,1936,1963,1950,1932,1948,1971,1957,1979,1924,1939,1942,1935,1961,2008,1968,1978,1981,1942,1958,1986,1967,1943,1952,1956,1944,1957,1954,1947
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,23,26,21,18,22,22,18,20,24,21,18,19,22,22,18,23,26,20,20,27,18,20,20,20,22,20,20,23,20,23,18,22
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,830,765,788,867,740,493,788,822,729,650,781,719,679,745,765,222,834,844,949,608,918,784,802,712,593,725,706,770,714,704,756,593
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,17,14,15,12,15,17,19,18,19,20,17,21,18,17,18,11,19,20,20,15,14,17,17,17,17,16,14,15,19,17,16,16
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,570,645,306,551,530,711,552,649,442,554,560,539,500,451,587,1028,570,370,314,368,314,425,561,360,454,433,680,663,436,611,817,551
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,7,11,9,7,5,8,4,6,4,2,5,6,7,4,4,12,6,6,5,4,4,4,4,4,4,4,7,6,5,11,8,7
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
INST_RETIRED.ANY_P,instructions:u,546437212,546437211,546437209,546437211,546437202,546437203,546437202,546437204,546437201,546437202,546437223,546437222,546437222,546437224,546437221,546437223,546437223,546437222,546437224,546437225,546437232,546437222,546437224,546437230,546437227,546437221,546437233,546437222,546437225,546437234,546437226,546437220
INST_RETIRED.ALL,r01c0:u,546437212,546437211,546437209,546437211,546437202,546437203,546437202,546437204,546437201,546437202,546437223,546437222,546437222,546437224,546437221,546437223,546437223,546437222,546437224,546437225,546437232,546437222,546437224,546437230,546437227,546437221,546437233,546437222,546437225,546437234,546437226,546437220
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
UOPS_RETIRED.ALL,r01c2:u,696968636,697012617,696973040,696970973,696986000,696980914,696975988,696977971,696977768,696979597,696980318,696979723,696977202,696980767,696973221,696983654,697023925,696974812,696966221,696962079,696966954,696971534,697051387,696971594,696972936,696978895,696988418,696972451,696970130,697001818,696965827,696968604
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,552232300,552275257,552236785,552234555,552249303,552244545,552239682,552241785,552241596,552243400,552244124,552243495,552240968,552244600,552236996,552247423,552287466,552238645,552229921,552225865,552230706,552235265,552314674,552235442,552236696,552242628,552251551,552236274,552233798,552264487,552229653,552232410
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,1765,2078,438,1364,1659,1594,1638,451,480,438,604,436,462,442,549,461,458,764,462,439,602,434,486,454,460,424,472,440,479,454,446,447
MACHINE_CLEARS.SMC,r04c3:u,570,726,905,735,563,973,774,1074,1054,1124,1868,1210,955,971,1671,1182,1254,3321,536,677,1128,865,1219,908,1056,914,727,929,703,609,818,822
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,86020025,86020029,86020026,86020026,86020031,86020023,86020023,86020020,86020020,86020026,86020029,86020025,86020026,86020026,86020027,86020027,86020024,86020036,86020027,86020026,86020030,86020026,86020028,86020030,86020030,86020029,86020026,86020025,86020026,86020026,86020033,86020025
BR_INST_RETIRED.CONDITIONAL,r01c4:u,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,86020025,86020078,86020024,86020030,86020023,86020023,86020020,86020020,86020019,86020023,86020027,86020026,86020030,86020027,86020027,86020035,86020027,86020028,86020028,86020025,86020030,86020034,86020029,86020031,86020029,86020026,86020028,86020030,86020028,86020029,86020032,86020024
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,17808713,17808715,17808715,17808715,17808715,17808715,17808715,17808715,17808715,17808715,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,68209091,68209089,68209089,68209089,68209089,68209089,68209089,68209089,68209089,68209089,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,2233,2282,2222,2220,2217,2221,2215,2218,2218,2216,2215,2217,2218,2215,2216,2215,2217,2229,2217,2223,2218,2217,2218,2219,2217,2216,2217,2216,2216,2217,2221,2218
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,37160,37230,37012,37115,37073,37143,37084,37047,36855,37036,36992,37082,36930,37056,36956,37019,37056,36989,37004,36986,37069,37050,37108,37037,37087,37058,37088,36939,37034,36853,37058,36976
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,37031,37037,36895,37019,36808,36887,36882,36890,36882,36872,36859,36754,36908,36923,36875,36945,36820,36928,36903,36891,36863,36852,36949,36908,36908,36895,36904,36840,36788,37028,36783,36892
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,37182,37183,37039,37163,36943,37039,37033,37044,37021,37024,37004,36887,37051,37077,37022,37094,36962,37080,37054,37058,37000,36991,37102,37052,37052,37042,37057,36978,36926,37184,36922,37036
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35426,35446,35401,35420,35308,35383,35398,35396,35371,35380,35368,35272,35399,35434,35379,35446,35296,35411,35404,35406,35362,35360,35454,35415,35415,35405,35403,35347,35281,35481,35279,35402
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,169,178,8368,171,163,173,159,174,161,171,162,167,177,161,161,166,170,168,158,173,174,159,180,169,175,169,166,167,174,161,167,174
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,12284,12279,12281,12272,12310,12308,12308,12312,12310,12311,12308,12310,12309,12307,12308,12311,12310,12311,12309,12315,12314,12307,12313,12310,12311,12311,12309,12312,12310,12312,12314,12311
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,136362279,136361302,136360095,136359880,136360069,136359984,136359820,136359849,136359984,136359873,136360050,136360011,136360321,136359855,136359897,136360493,136360081,136359965,136359788,136359889,136360311,136360473,136360601,136359998,136359764,136359816,136359966,136359901,136359951,136360022,136360221,136359938
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,136300721,136323400,136220187,136314669,136318597,136303278,136302916,136324479,136330211,136329790,136330999,136318904,136294834,136325961,136294626,136332233,136333739,136333413,136329400,136332315,136321322,136328017,136328490,136325120,136328920,136325954,136321674,136324411,136327333,136329753,136329843,136330854
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,14427,15844,495,469,1029,7403,7595,7873,7160,7206,6752,6664,7605,6718,7100,6996,6511,6631,8040,7137,10210,9560,8624,9848,8910,10597,11473,11625,9430,7938,7393,7704
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,1413,1519,1679,1287,1413,1354,1174,1424,1516,1638,1500,1330,1008,1407,880,1580,1550,1570,1463,1297,1460,1357,1117,1519,1247,1397,1052,1608,1188,1095,1537,1292
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,19793,20001,4124,4156,4942,11876,12585,11200,10462,10346,10249,10401,10984,10647,10394,11233,9713,9964,11392,11207,15038,13156,12910,13274,12210,13723,14836,15906,12903,11450,10916,11221
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,5428,3827,3628,3675,3876,4010,5003,3403,3377,3262,3490,3897,4143,3994,4025,4133,3310,3366,3339,3843,4742,3856,4527,3444,3325,3337,3599,4217,3578,3510,3569,3529
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,3401,2007,1638,2161,2264,2435,2685,1624,1646,1498,1742,2706,2901,2062,2604,2066,1514,1566,1610,2284,3074,1938,2763,1643,1985,1572,2292,2031,2281,2232,1930,2255
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,44209,13866,137630,36346,44837,48701,41860,21688,17577,17202,18825,27437,30941,17700,24652,16038,13182,13978,14901,22564,31808,17087,20161,19368,17142,17197,19146,20209,17863,16373,14731,15582
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,16,0,45,4,83,30,40,37,138,9,81,70,2,63,94,123,4,68,12,47,170,112,18,41,16,195,30,28,14,5,16,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,3,0,2,1,3,2,2,1,4,2,18,1,0,0,1,1,1,0,1,5,5,0,2,1,3,0,1,0,1,0,0,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,1320,1666,1676,1393,1116,1332,1236,1350,1462,1616,1466,1140,894,1453,1502,1232,1569,1433,1522,1248,1800,1385,1108,1507,1138,1376,1527,1587,932,1088,1457,1196
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,2314,2007,3779,2264,1954,2297,2149,1589,1522,1567,1596,1647,2780,1506,1514,3637,1968,2155,1902,1737,1601,2037,2491,1598,1620,1702,1559,1625,2183,2323,1855,1722
BACLEARS.ANY,r1fe6:u,1284,1241,1377,1291,1299,1329,1306,1298,1298,1299,1297,1309,1292,1287,1293,1312,1262,1304,1300,1280,1278,1279,1312,1319,1270,1299,1284,1321,1298,1297,1299,1290
L2_TRANS.DEMAND_DATA_RD,r01f0:u,32132,33524,35258,28004,22558,25251,24240,23026,22418,22450,22284,22004,23345,22362,22045,24735,22153,22161,22915,22218,25793,25195,23917,25418,24167,25685,27369,27346,25401,23625,22754,22945
L2_TRANS.RFO,r02f0:u,656482,656352,656153,657673,656478,656564,656296,655970,656113,655962,656165,656100,656459,656256,656117,658771,656026,656193,656333,656145,656193,656103,656310,656065,656181,656064,656162,656069,656490,656560,656229,656600
L2_TRANS.CODE_RD,r04f0:u,2231,2139,2225,2235,2237,2233,2137,2185,2275,2203,2223,2248,2182,2202,2160,2127,2099,2202,2159,2222,2214,2235,2215,2138,2181,2201,2206,2199,2258,2220,2178,2197
L2_TRANS.ALL_PF,r08f0:u,1387468,1385233,1386436,1384299,1392296,1386001,1385514,1383620,1378709,1377662,1385020,1379247,1384357,1378485,1378836,1385898,1378674,1378799,1378337,1378398,1376603,1376632,1381506,1377057,1377969,1378549,1380458,1377571,1377454,1379543,1380047,1382063
L2_TRANS.L1D_WB,r10f0:u,673616,670698,671625,669656,669332,669420,669492,669146,668779,668664,669133,669398,668568,669457,669602,667954,669720,668658,669921,670166,669516,669372,668282,669228,669469,669148,669191,669144,669535,668864,668312,667556
L2_TRANS.L2_FILL,r20f0:u,1394861,1391686,1390312,1392831,1398166,1393729,1392439,1390908,1386997,1387064,1392822,1387135,1391830,1387167,1387093,1391471,1387198,1387942,1387300,1387296,1387072,1387320,1391560,1387479,1387109,1387054,1389016,1387170,1387223,1388935,1387030,1389277
L2_TRANS.L2_WB,r40f0:u,639216,638126,643687,627432,645486,654878,651545,653058,658962,657943,651208,652606,653881,652313,652275,659327,658467,657044,658311,655170,656695,658578,651489,658506,657043,655357,657464,657404,651068,648149,647768,647486
L2_TRANS.ALL_REQUESTS,r80f0:u,5849204,5836477,6017284,5881293,5991754,5797643,5849767,5845311,5836022,5822300,5833151,5859130,5810122,5809484,5817415,5805518,5796142,5771538,5682346,5845553,5937776,5858271,5812860,5847205,5837529,5870998,5830750,5826673,5856081,5809818,5807088,5800500
L2_LINES_IN.I,r01f1:u,60,57,240,112,105,40,55,51,48,51,48,64,52,46,42,46,41,54,50,42,57,58,55,52,54,57,42,43,54,48,51,49
L2_LINES_IN.S,r02f1:u,1659,1649,1850,1756,1723,1812,1748,1669,1713,1732,1724,1782,1838,2002,2141,1734,1904,1833,1793,1994,1703,1746,1850,1772,1788,1858,1732,1879,1920,1801,1865,1920
L2_LINES_IN.E,r04f1:u,1392058,1393048,1385579,1393773,1389344,1390439,1390098,1388901,1385084,1385027,1391018,1385073,1385392,1385271,1385499,1386966,1385838,1385301,1385941,1385926,1391637,1385378,1390564,1385575,1385528,1385357,1387688,1386904,1385470,1387633,1384954,1387489
L2_LINES_IN.ALL,r07f1:u,1393750,1394832,1387731,1395638,1391038,1392353,1391917,1390635,1386780,1386861,1392795,1386861,1387266,1387168,1387589,1388775,1387775,1387207,1387743,1388009,1393433,1387183,1392587,1387279,1387475,1387061,1389411,1388876,1387277,1389402,1387042,1389676
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,24679,25894,32763,30830,26218,27692,27164,26199,22932,22592,27824,23286,23535,23540,23088,24897,25122,23342,24635,24997,42538,23589,33720,23522,24202,23598,28404,27526,23413,26291,23127,26164
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,15099,15695,28344,16165,16059,17078,16742,17205,18879,18297,16495,18491,18496,18923,18148,17885,20065,18611,18151,16536,21525,18672,18079,18600,19277,19221,17508,17668,18611,16127,18798,15932
