Performance counter,Mnemonic,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
UOPS_EXECUTED_PORT.PORT_4,r10a1:u,80939940,80937687,80945035,80957465,80956346,80960851,80964301,80961078,80958792,80958089,80958068,80957847,80957047,80961793,80958657,80957223,80961625,80954260,80951347,80952312,80953116,80956519,80957600,80956689,80956750,80956663,80958357,80959532,80958764,80958368,80958282,80958155
UOPS_EXECUTED_PORT.PORT_5,r20a1:u,101942440,101432243,99214092,103860043,102892863,98830721,98631744,97957745,98886799,98637211,98685905,98997504,98738457,99338229,98665896,98757925,99182113,99370261,99133138,99494781,99483461,99899078,99078891,99444272,99170633,99341040,99448927,99409788,99593461,99876024,99392148,99489170
UOPS_EXECUTED_PORT.PORT_6,r40a1:u,136668614,137126169,139362808,134734820,124510953,119828320,119895926,120065995,119756181,119847192,119793058,119664771,119708837,119637812,119695653,119724370,119599862,119719341,119596139,119580141,119637968,119688522,119758482,119716932,119723182,119667234,119678918,119752020,119652963,119655613,119723302,119711577
UOPS_EXECUTED_PORT.PORT_7,r80a1:u,9584994,9584851,9584589,9584024,9584486,9584529,9584979,9584500,9584059,9584923,9584775,9584322,9584158,9584872,9584062,9584124,9585338,9584913,9584118,9584381,9584489,9584574,9584440,9584709,9584142,9584537,9584619,9584397,9584567,9584390,9584905,9585131
RESOURCE_STALLS.ANY,r01a2:u,92592283,93916181,102022167,60448067,10383474,3783576,3915138,3964883,3521493,3450801,3290517,3415157,3040752,3041486,2808694,2828790,2687555,2720498,2577530,2651781,2511278,2541884,2663860,2645785,2637204,2566779,2545107,2576880,2533035,2556399,2616560,2688098
RESOURCE_STALLS.RS,r04a2:u,92334759,93645879,99667585,58082228,10250304,3595369,3628934,3726909,3387611,3297973,3136723,3101697,2887905,2894916,2665108,2621893,2517310,2529885,2427848,2499131,2362154,2377857,2497026,2505057,2468472,2405241,2382273,2396542,2345425,2399270,2423179,2394395
RESOURCE_STALLS.SB,r08a2:u,4779,2409,2774,6990,3074,3374,15704,3786,2639,2772,2856,13898,2521,2660,2516,7120,3694,8425,14033,6162,18572,4451,4876,3149,7959,4893,6848,2979,2694,2970,6031,18560
RESOURCE_STALLS.ROB,r10a2:u,189376,202268,2059629,1894724,96155,142034,216886,189632,95531,111976,112690,235782,112720,106968,102483,154401,127674,140644,98861,109752,95686,121350,123544,101466,122605,116974,117721,137070,143341,116910,146236,219980
CYCLE_ACTIVITY.CYCLES_L2_PENDING,r01a3:u,2152125,2602191,4944850,2192024,1792319,2511811,2871668,2464599,3063615,3042433,2616544,2997260,2920581,3239730,2967072,3295974,5021534,2466423,2107787,2046894,2646153,2454293,4266094,5172679,1960033,1806395,1939010,3660415,3504887,2474102,3408381,2876810
CYCLE_ACTIVITY.CYCLES_LDM_PENDING,r02a3:u,494983783,497536508,517279219,430605580,331211319,317737513,317777092,317837835,317109894,316936246,316893737,316345800,316312150,315992739,315823732,315918955,315738738,315218639,315099095,315264349,315421258,315132845,315454590,315549266,315217399,315119041,315144557,315228085,315147142,315076781,315356215,315329800
CYCLE_ACTIVITY.STALLS_L2_PENDING,r05a3:u,62816195,59762315,79763604,26189162,10525443,11320598,12652652,11374440,11400601,11144111,11105773,11373077,10879839,11533236,11293797,12375966,15186631,11507316,9733477,9913582,11343850,11443098,13561767,15105858,9720050,9731420,9968386,13469035,14098119,10292340,12573399,12220426
CYCLE_ACTIVITY.CYCLES_L1D_PENDING,r08a3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSD.UOPS,r01a8:u,471417485,471434374,471391881,471316272,471394364,471351550,471271594,471350966,471323192,471347390,471359068,471351509,471337542,471316126,471352378,471316758,471139695,469359893,471312024,471294283,471321146,471263656,471341489,471280362,471347225,471350456,471349198,471118835,470985282,471341759,470840948,471178245
ITLB.ITLB_FLUSH,r01ae:u,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
OFFCORE_REQUESTS.DEMAND_DATA_RD,r01b0:u,23782,22981,42701,23849,23545,23351,26947,23258,22388,21801,21896,21884,21387,23134,21573,22852,38318,27872,21120,21227,23207,28493,21557,28846,21242,22023,22038,22391,24800,18850,19364,20626
OFFCORE_REQUESTS.DEMAND_CODE_RD,r02b0:u,1499,1636,1602,1575,1492,1586,1615,1575,1590,1601,1551,1589,1593,1584,1626,1594,1626,1583,1578,1573,1600,1641,1583,1608,1580,1614,1584,1561,1591,1582,1553,1591
OFFCORE_REQUESTS.DEMAND_RFO,r04b0:u,16566,14215,15195,18806,18059,17819,19984,17829,18909,17877,18258,18576,20030,19882,18865,19704,60781,22312,18191,17584,17429,18236,19260,19586,18896,17396,17294,20339,23060,18282,21503,23738
OFFCORE_REQUESTS.ALL_DATA_RD,r08b0:u,731292,728276,728804,732566,732058,729623,733846,732518,729384,729534,729270,729328,729250,733335,732139,730585,729602,731451,729702,729672,729914,730522,729348,729447,730285,730298,730238,730282,730400,729126,729449,731564
UOPS_EXECUTED.CORE,r02b1:u,673813385,673738101,673796502,673930212,673871183,673822092,673904799,673874498,673814042,673813864,673805744,673817374,673811850,673784440,673795027,673821223,674124358,673763772,673678420,673702191,673707504,673785798,673843204,673802344,673767061,673787772,673799456,673807805,673827921,673783952,673843329,673807724
PAGE_WALKER_LOADS.DTLB_L1,r11bc:u,35721,35957,35960,36127,34927,34598,34529,34534,34634,34646,34636,34639,34616,34449,34486,34542,34539,34439,34496,34521,34522,34503,34575,34551,34502,34495,34507,34465,34484,34566,34508,34279
PAGE_WALKER_LOADS.ITLB_L1,r21bc:u,357,360,364,356,375,374,357,364,357,379,390,364,372,356,358,358,370,373,366,360,356,376,369,357,363,360,358,360,361,363,357,357
PAGE_WALKER_LOADS.DTLB_L2,r12bc:u,1912,1958,1959,1946,1994,1951,1931,1908,1896,1947,1956,1930,1934,1941,1933,1976,1892,1991,1958,1932,1954,1901,1931,1891,1927,1918,1922,1914,1902,1959,1948,1913
PAGE_WALKER_LOADS.ITLB_L2,r22bc:u,18,17,18,18,22,22,20,19,22,21,22,19,19,21,22,18,19,18,20,18,19,28,19,24,21,19,19,21,22,17,19,17
PAGE_WALKER_LOADS.DTLB_L3,r14bc:u,708,881,827,890,710,761,693,692,765,762,770,754,779,726,746,647,616,697,944,876,942,507,794,790,830,853,794,620,752,754,540,711
PAGE_WALKER_LOADS.ITLB_L3,r24bc:u,14,17,13,14,13,16,14,15,21,16,19,23,15,12,14,15,20,15,17,14,13,16,16,18,18,14,16,14,17,22,17,18
PAGE_WALKER_LOADS.DTLB_MEMORY,r18bc:u,606,496,272,580,445,483,695,800,509,644,341,430,531,798,676,554,502,621,278,334,262,593,735,391,588,539,445,820,746,399,922,716
PAGE_WALKER_LOADS.ITLB_MEMORY,r28bc:u,7,5,6,7,7,5,7,7,6,5,5,6,6,8,6,6,5,5,7,6,7,7,5,4,8,5,6,7,7,5,8,8
TLB_FLUSH.DTLB_THREAD,r01bd:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLB_FLUSH.STLB_ANY,r20bd:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
INST_RETIRED.ANY_P,instructions:u,546437210,546437212,546437211,546437206,546437202,546437202,546437208,546437202,546437206,546437202,546437223,546437223,546437227,546437221,546437228,546437225,546437224,546437222,546437221,546437221,546437224,546437223,546437224,546437221,546437228,546437222,546437225,546437220,546437224,546437222,546437224,546437223
INST_RETIRED.ALL,r01c0:u,546437210,546437212,546437211,546437206,546437202,546437202,546437208,546437202,546437206,546437202,546437223,546437223,546437227,546437221,546437228,546437225,546437224,546437222,546437221,546437221,546437224,546437223,546437224,546437221,546437228,546437222,546437225,546437220,546437224,546437222,546437224,546437223
OTHER_ASSISTS.AVX_TO_SSE,r08c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.SSE_TO_AVX,r10c1:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTHER_ASSISTS.ANY_WB_ASSIST,r40c1:u,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177,2177
UOPS_RETIRED.ALL,r01c2:u,696968760,696970561,696971218,696969036,696965005,696977637,696967413,696974332,696974296,696977296,696977468,696980671,696980907,696973016,696976542,696968317,696982287,696965695,696950686,696964513,696949656,696977157,697021805,697007395,696989803,696979622,696973103,696991036,696992935,696965812,696986936,696982717
UOPS_RETIRED.RETIRE_SLOTS,r02c2:u,552232540,552234218,552234944,552232763,552228984,552241508,552231274,552238116,552238109,552241092,552241407,552244401,552244531,552236892,552240282,552232260,552245799,552229452,552214467,552228215,552213549,552240755,552285492,552270207,552253225,552243255,552237003,552254191,552256092,552229785,552250194,552246189
MACHINE_CLEARS.MEMORY_ORDERING,r02c3:u,1386,1170,1081,1309,973,1358,1378,1412,442,456,440,444,463,443,439,483,441,456,448,458,456,460,472,545,449,465,435,470,465,448,445,462
MACHINE_CLEARS.SMC,r04c3:u,666,714,831,675,1079,1017,900,1012,1083,1122,1140,1024,1061,1091,1261,1153,877,600,193,704,357,900,1476,1916,796,938,969,963,782,1004,841,910
MACHINE_CLEARS.MASKMOV,r20c3:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR_INST_RETIRED.ALL_BRANCHES,branch-instructions:u,86020027,86020025,86020026,86020026,86020020,86020018,86020020,86020020,86020018,86020019,86020024,86020027,86020027,86020026,86020026,86020025,86020031,86020027,86020030,86020028,86020028,86020027,86020026,86020031,86020052,86020028,86020024,86020032,86020027,86020026,86020024,86020026
BR_INST_RETIRED.CONDITIONAL,r01c4:u,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673859,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865,78673865
BR_INST_RETIRED.NEAR_CALL,r02c4:u,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864,3146864
BR_INST_RETIRED.ALL_BRANCHES,r04c4:u,86020025,86020024,86020026,86020022,86020018,86020018,86020020,86020018,86020024,86020022,86020029,86020028,86020023,86020026,86020026,86020027,86020028,86020025,86020027,86020028,86020028,86020024,86020026,86020028,86020024,86020024,86020024,86020028,86020029,86020027,86020027,86020026
BR_INST_RETIRED.NEAR_RETURN,r08c4:u,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860,3146860
BR_INST_RETIRED.NOT_TAKEN,r10c4:u,17808713,17808715,17808715,17808715,17808715,17808715,17808715,17808715,17808715,17808715,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718,17808718
BR_INST_RETIRED.NEAR_TAKEN,r20c4:u,68209091,68209089,68209089,68209089,68209089,68209089,68209089,68209089,68209089,68209089,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092,68209092
BR_INST_RETIRED.FAR_BRANCH,r40c4:u,2223,2220,2224,2221,2217,2214,2216,2218,2218,2215,2214,2217,2232,2215,2215,2214,2215,2216,2214,2216,2215,2218,2219,2222,2223,2215,2214,2219,2227,2218,2214,2218
BR_MISP_RETIRED.ALL_BRANCHES,branch-misses:u,37070,37100,37081,37077,37014,37079,36930,37005,37101,37023,36955,37069,37179,36946,36938,37066,36969,37031,37100,37062,37037,37120,37086,37092,36970,37065,36866,37113,37132,37106,37037,37104
BR_MISP_RETIRED.CONDITIONAL,r01c5:u,36945,36886,36929,36861,36902,36919,36898,36739,36928,36921,36902,36969,36658,36848,36888,36907,36935,36915,36888,36930,36869,36937,36900,36917,36911,36914,36538,36741,36964,36921,36940,36784
BR_MISP_RETIRED.ALL_BRANCHES,r04c5:u,37096,37032,37071,37001,37052,37073,37052,36865,37087,37080,37048,37120,36772,36998,37038,37052,37083,37064,37044,37076,37018,37086,37049,37060,37062,37081,36644,36869,37112,37084,37078,36916
BR_MISP_RETIRED.NEAR_TAKEN,r20c5:u,35434,35392,35408,35344,35408,35429,35394,35252,35448,35450,35411,35454,35158,35369,35405,35426,35430,35414,35410,35430,35391,35426,35371,35378,35422,35452,35098,35259,35417,35457,35387,35265
FP_ASSIST.X87_OUTPUT,r02ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.X87_INPUT,r04ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_OUTPUT,r08ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.SIMD_INPUT,r10ca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FP_ASSIST.ANY,r1eca:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROB_MISC_EVENTS.LBR_INSERTS,r20cc:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.STLB_MISS.LOADS,r11d0:u,161,166,8320,162,173,158,157,170,164,159,161,158,161,159,158,159,156,164,161,158,156,176,157,163,160,164,160,159,173,163,161,160
MEM_UOPS_RETIRED.STLB_MISS.STORES,r12d0:u,12285,12287,12288,12282,12312,12309,12311,12314,12312,12316,12310,12312,12311,12312,12311,12312,12312,12310,12311,12312,12313,12312,12310,12311,12313,12311,12313,12312,12315,12312,12306,12310
MEM_UOPS_RETIRED.LOCK.LOADS,r21d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.LOCK.STORES,r22d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.LOADS,r41d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.SPLIT.STORES,r42d0:u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEM_UOPS_RETIRED.ALL.LOADS,r81d0:u,136359852,136359912,136360122,136360090,136359656,136359697,136360482,136360040,136360002,136359895,136359711,136360257,136360263,136360125,136359862,136360210,136359867,136359828,136359854,136359925,136360360,136359886,136359792,136360262,136360823,136359747,136359689,136359729,136360978,136359757,136360484,136360773
MEM_UOPS_RETIRED.ALL.STORES,r82d0:u,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415,80752415
MEM_LOAD_UOPS_RETIRED.L1_HIT,r01d1:u,136320605,136318994,136218462,136332189,136325803,136304204,136304343,136305406,136321213,136329352,136324939,136318366,136329772,136330679,136320074,136331459,136333244,136330325,136330302,136329617,136325086,136328074,136317432,136324820,136327017,136325818,136324953,136326285,136318336,136332353,136331250,136330320
MEM_LOAD_UOPS_RETIRED.L2_HIT,r02d1:u,13797,15182,491,492,956,7638,7650,8369,7158,7150,6750,6700,6791,6750,6821,7113,6460,6627,8132,8077,12152,9468,8130,9687,9218,10699,11149,10861,10340,7978,7698,7705
MEM_LOAD_UOPS_RETIRED.L3_HIT,r04d1:u,1728,1921,1392,1653,1154,1060,946,1024,1244,1408,1282,1261,1552,1613,860,1438,1409,967,886,861,1041,1412,1186,1587,992,1015,1185,1154,975,1709,1270,1221
MEM_LOAD_UOPS_RETIRED.L1_MISS,r08d1:u,17618,18813,4510,6008,4247,10595,11055,11513,11741,10579,10697,9937,10206,10114,10741,10507,9719,10876,11879,11093,15063,13663,11556,12816,13455,13649,14418,14074,13308,13923,12974,11965
MEM_LOAD_UOPS_RETIRED.L2_MISS,r10d1:u,3989,3885,3996,5527,3229,3278,3427,3550,4360,3391,4057,3343,3352,3454,3828,3451,3416,4038,3877,3348,3505,3502,3283,3344,4296,3199,3258,3331,3866,5628,5194,4248
MEM_LOAD_UOPS_RETIRED.L3_MISS,r20d1:u,1817,1588,2139,3384,1597,1436,2195,1699,2974,1540,2041,1576,1638,1597,2723,1660,1691,2864,2424,2164,2412,1958,1562,1492,2822,2028,1970,2132,2410,2623,2966,2455
MEM_LOAD_UOPS_RETIRED.HIT_LFB,r40d1:u,21433,17287,144160,44570,27267,29860,42268,26618,33200,17658,19389,17581,18385,15802,24100,14841,14211,24185,17477,14264,20226,16262,16548,17732,18500,16932,17650,17177,19572,15789,15017,15883
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_MISS,r01d2:u,5,7,1,94,6,0,40,9,9,14,32,9,114,64,124,49,0,39,3,32,3,1,22,7,1,17,60,16,15,13,47,4
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HIT,r02d2:u,1,3,1,1,0,0,0,3,0,0,1,3,20,4,6,1,0,2,1,1,0,1,3,0,1,2,0,1,4,3,4,1
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_HITM,r04d2:u,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MEM_LOAD_UOPS_L3_HIT_RETIRED.XSNP_NONE,r08d2:u,2201,2108,1250,1069,1253,1698,1005,1527,1226,1649,1155,1582,1283,1609,1299,1506,1644,920,1027,868,893,1581,1468,1552,1061,1047,1370,1077,981,1775,1176,1340
MEM_LOAD_UOPS_L3_MISS_RETIRED.LOCAL_DRAM,r01d3:u,1785,1611,2471,2425,1917,1621,2435,1828,4428,1994,1700,2531,1673,1639,1588,1697,1499,2178,2474,2234,2219,1772,1527,1527,2180,2074,1835,2122,2298,1594,2353,1871
BACLEARS.ANY,r1fe6:u,1268,1278,1283,1307,1297,1302,1305,1284,1375,1291,1320,1289,1295,1301,1298,1284,1282,1281,1294,1279,1294,1296,1284,1297,1292,1309,1296,1303,1325,1286,1303,1295
L2_TRANS.DEMAND_DATA_RD,r01f0:u,30710,31636,36493,27739,22464,24185,24122,23840,25141,23054,22092,22881,22355,22138,22004,22687,22042,22496,22820,23018,27397,25378,23806,24914,24527,26279,26703,26085,24973,23480,23289,23064
L2_TRANS.RFO,r02f0:u,656149,656094,656791,656966,656338,656127,656431,656332,656976,656063,656100,656150,655994,656065,656043,655953,656053,656329,656603,656505,656276,656150,656195,655968,656408,656469,656191,656190,656546,655959,656645,656667
L2_TRANS.CODE_RD,r04f0:u,2239,2200,2190,2232,2198,2203,2154,2179,2179,2205,2216,2229,2211,2210,2168,2175,2224,2242,2211,2189,2221,2164,2182,2245,2142,2220,2205,2190,2205,2194,2228,2230
L2_TRANS.ALL_PF,r08f0:u,1380937,1374666,1385625,1383064,1380689,1383998,1385294,1385888,1385364,1379236,1377243,1384158,1377848,1377389,1379096,1378031,1376079,1379186,1379336,1379287,1378993,1380673,1379830,1375975,1380917,1380528,1380379,1381240,1383006,1379984,1385435,1381182
L2_TRANS.L1D_WB,r10f0:u,674155,674207,675908,669354,670882,670260,669440,669444,668399,669626,669444,668964,669747,669657,669897,670318,670197,668472,662812,669870,670545,670353,669350,669153,669607,669466,669897,668998,666350,668052,664048,668742
L2_TRANS.L2_FILL,r20f0:u,1391040,1386032,1389545,1392610,1388983,1391370,1392034,1392418,1392495,1387830,1386926,1392270,1387067,1387108,1387131,1387411,1387150,1388177,1388211,1388214,1388059,1389004,1387796,1387708,1389270,1389140,1388928,1389815,1391660,1386933,1393252,1389258
L2_TRANS.L2_WB,r40f0:u,642723,657218,634683,631079,654105,655822,656482,657459,651764,656955,656852,650812,655536,657753,657760,657885,655880,610661,584022,648950,650628,657238,657844,657628,652844,652374,653419,658513,637688,658992,639171,646196
L2_TRANS.ALL_REQUESTS,r80f0:u,5813494,5823038,5843343,5864662,5773886,5800922,5844458,5813864,6000219,5806116,5847521,5845628,5844820,5840157,5815475,5839320,5872959,5799878,5682875,5824736,5905583,5835154,5829592,5855215,5776738,5774711,5795927,5765820,5938785,5820666,5845262,5765565
L2_LINES_IN.I,r01f1:u,60,51,54,96,30,37,77,49,240,48,127,69,46,51,37,43,104,115,52,114,90,34,44,44,36,36,32,31,115,80,54,41
L2_LINES_IN.S,r02f1:u,1650,1680,1653,1713,1718,1702,1754,1721,1785,1971,1637,1782,1648,1646,1806,1870,1716,1914,1768,1918,1889,1788,1810,1870,1980,2010,1904,1922,1958,1749,2009,1928
L2_LINES_IN.E,r04f1:u,1390216,1384327,1387828,1389745,1385264,1386785,1389064,1385626,1388854,1389349,1385369,1390852,1385427,1388308,1385067,1385492,1385372,1387616,1385925,1387227,1386772,1386883,1385599,1388488,1387911,1386049,1387076,1385239,1389783,1385246,1387560,1387127
L2_LINES_IN.ALL,r07f1:u,1391999,1385992,1389513,1391494,1386921,1388472,1390747,1387371,1390761,1391095,1387187,1392619,1387291,1389946,1387130,1387460,1387239,1389475,1387733,1389175,1388566,1388719,1387486,1390545,1389860,1387973,1389044,1387043,1391904,1386983,1389619,1389196
L2_LINES_OUT.DEMAND_CLEAN,r05f2:u,25538,21058,33409,26623,22723,24480,25892,22802,29388,25549,25374,27388,23939,25926,23714,24334,25451,26969,24538,27356,25663,25834,22486,29366,25574,23567,24084,22446,33046,21780,24399,26437
L2_LINES_OUT.DEMAND_DIRTY,r06f2:u,15728,16267,26608,16896,18165,17023,17396,18447,20326,16517,20445,16389,19017,17406,18912,19375,19910,16026,16899,15631,16036,16227,17998,16497,16047,17754,15743,18072,16985,17715,15694,16700
